DT,Actual,Load_Source,FiveMin_Interval_Count,FiveMin_Hourly_Last_MW,FiveMin_Hourly_Range_MW,Temperature,Temperature_DailyMax,BTM_Solar_Proxy_MW,CloudCover_Norm,Humidity_Norm,WindSpeed_Mph,PrecipIn,Forecast,Raw_Forecast_MWH,Upper_Band,Lower_Band,Band,P10_Forecast_MWH,P50_Forecast_MWH,P90_Forecast_MWH,Forecast_Low_MWH,Forecast_Expected_MWH,Forecast_High_MWH,Weather_Input_Risk_Multiplier,Weather_Input_Risk_Reason,Weather_Input_Risk_Class,Production_Caution_Flag,Production_Caution_Reason,Production_Confidence_Label,Production_Risk_Code,Calibration_Level,Calibrated_Forecast_MWH,Targeted_Meta_Adjusted_Forecast_MWH,Residual_Calibrated_Forecast_MWH,Warm_Ramp_Adjusted_Forecast_MWH,Cloud_Solar_Adjusted_Forecast_MWH,Peak_Risk_Adjusted_Forecast_MWH,Recent_Corrected_Forecast_MWH,XGB_Pred_MWH,LGB_Pred_MWH,CatBoost_Pred_MWH,Prophet_Pred_MWH,Prophet_Lower_MWH,Prophet_Upper_MWH,Targeted_Meta_Bias_Cal_MWH,Targeted_Meta_SolarCloud_Cal_MWH,Targeted_Meta_Cal_MWH,Residual_Cal_MWH,Warm_Ramp_Cal_MWH,Cloud_Solar_Shape_Cal_MWH,Cloud_Solar_Shape_Raw_Cal_MWH,Peak_Risk_Cal_MWH,Recent_Level_Correction_MWH,Band_Method,Quantile_Method,Operational_Horizon_Label,Pre_Conformal_Band_MWH,Conformal_Weather_Band_MWH,Conformal_Weather_Source,WeatherScenario_Min_P50_MWH,WeatherScenario_Max_P50_MWH,WeatherScenario_Spread_MWH,WeatherScenario_HalfSpread_MWH,WeatherScenario_MaxAbsDelta_MWH,WeatherScenario_Cap_Applied,Weather_Robustness_Hedge_MWH,Weather_Robustness_Hedge_Source,Weather_Robustness_Jensen_MWH,Weather_Robustness_Upper_MWH,Weather_Robustness_Warmer_Delta_MWH,Weather_Robustness_Temp_Sigma_F,Weather_Robustness_Temp_Bias_Damping,Weather_Robustness_Gate,Pre_Focused_Guard_Forecast_MWH,Post_Focused_Guard_Forecast_MWH,Focused_Guard_Applied_Flag,Focused_Scorecard_Guard_MWH,Focused_Scorecard_Guard_Source,Calibration_Matched_Levels,Targeted_Meta_Source,Warm_Ramp_Correction_Source,Cloud_Solar_Correction_Source,Peak_Risk_Source,Recent_Correction_Source,Long_Horizon_Peak_Month_Correction_MWH,Long_Horizon_Hot_Month_Correction_MWH,Stage_Selected_Forecast_MWH,Stage_Selector_Source,Stage_Selector_Reason,FiveMin_Load_Available,FiveMin_Data_Age_Hours,FiveMin_PrevHour_Avg_MW,FiveMin_PrevHour_Max_MW,FiveMin_PrevHour_Min_MW,FiveMin_PrevHour_Last_MW,FiveMin_PrevHour_Range_MW,FiveMin_PrevHour_Ramp_MW,FiveMin_PrevHour_Count,FiveMin_Ramp_15Min_MW,FiveMin_Ramp_30Min_MW,FiveMin_Ramp_60Min_MW,BTM_Solar_Loss_From_ClearSky_MW,Midday_Overcast_Solar_Loss_MW,CloudSolarEventClass,CloudSolarEventMultiplier,CloudSolarBaseBucket,Daily_BTM_Solar_Proxy_Max_MW,Daily_BTM_Solar_Loss_Max_MW,Solar_Irradiance,ClearSky_Index,WeatherScenario_warmer_P50_MWH,WeatherScenario_hot_stress_5f_P50_MWH,WeatherScenario_cooler_P50_MWH,WeatherScenario_cloudier_solar_loss_P50_MWH,WeatherScenario_severe_cloud_solar_loss_P50_MWH,WeatherScenario_clearer_high_solar_P50_MWH
2026-07-16 12:00:00-07:00,,,,,,101.59996165786633,112.69996545085786,24.838277622488707,0.03,0.15,5.1,0.0,298.2136781064927,298.2136781064927,331.9134833129597,251.62642911309348,40.143527099933124,251.62642911309348,291.7699562130266,331.9134833129597,251.62642911309348,291.7699562130266,331.9134833129597,6.0,weather_days8to16+high_temp,days8to16_high_temp_weather_error,1,weather_input_risk+days8to16_low_confidence,Low confidence caution,WEATHER_INPUT_RISK+LONG_HORIZON_RISK,weighted_fallback,291.7699562130266,295.37208167210434,292.2104548270574,292.2104548270574,292.2104548270574,292.2104548270574,291.7699562130266,293.3861083984375,298.3339767490566,299.40394301333663,341.673421769646,330.5776448789163,353.0579341367191,-2.841596434388359,0.0,-2.841596434388359,-3.1616268450469778,0.0,0.0,0.0,0.0,-0.44049861403080487,Hour+CloudCoverBucket+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,39.525795261847975,40.143527099933124,global,283.3236202611962,310.807780001017,27.484159739820825,13.742079869910413,14.890057845296496,0.0,0.0,none,0.0,1.0519489869445662,5.804821592695816,11.154370000000002,0.6413961523600168,1.0,298.2136781064927,298.2136781064927,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,none,recent_mean+last24_mean+same_hour+hourgroup+global+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,0.0,0.0,298.2136781064927,Raw_Forecast_MWH,days8plus_final_low_confidence+conditional_stage_override:summer_high_temp_raw_override,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.7,170+,27.327828490180547,1.6097231357978181,868.0,0.8820559270031022,304.0184996991885,310.807780001017,285.9762060681187,286.7861272996669,283.3236202611962,295.22530383091015
2026-07-16 13:00:00-07:00,,,,,,105.59996244839749,112.69996545085786,26.86998005474297,0.05,0.13,5.0,0.0,318.06193342284143,315.8043246581224,381.53587112767735,235.0106628656576,73.26260413100987,235.0106628656576,308.2732669966675,381.53587112767735,235.0106628656576,308.2732669966675,381.53587112767735,6.0,weather_days8to16+high_temp,days8to16_high_temp_weather_error,1,weather_input_risk+days8to16_low_confidence,Low confidence caution,WEATHER_INPUT_RISK+LONG_HORIZON_RISK,weighted_fallback,308.2732669966675,312.8714469507936,308.8457152200023,308.8457152200023,308.8457152200023,308.8457152200023,308.2732669966675,316.13787841796875,317.0306410644113,313.7819549454266,350.8797327369728,340.7287097362474,362.9400914168939,-2.9328777073288466,0.0,-2.9328777073288466,-4.025731730791271,0.0,0.0,0.0,0.0,-0.5724482233348417,Hour+CloudCoverBucket+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,73.26260413100987,40.143527099933124,global,299.8043246581224,326.0996760067919,26.2953513486695,13.14767567433475,16.0,1.0,2.257608764718995,weather_uncertainty_ramp_hedge,3.5,1.636494224698746,9.03043505887598,11.154370000000002,0.6413961523600168,1.0,318.06193342284143,318.06193342284143,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,none,recent_mean+last24_mean+same_hour+hourgroup+global+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,0.0,0.0,318.06193342284143,Raw_Forecast_MWH,days8plus_final_low_confidence+conditional_stage_override:summer_high_temp_raw_override,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.7,170+,27.327828490180547,1.6097231357978181,939.0,0.987866394082811,324.8347597169984,326.0996760067919,309.743419925039,307.02003647233107,299.8043246581224,315.4397540519246
2026-07-16 14:00:00-07:00,,,,,,108.69996322262963,112.69996545085786,27.327828490180547,0.07,0.12,5.0,0.0,333.466482440038,331.36847702492616,438.0023719672258,209.60969723289205,114.19633736716688,209.60969723289205,323.8060346000589,438.0023719672258,209.60969723289205,323.8060346000589,438.0023719672258,6.0,weather_days8to16+high_temp,days8to16_high_temp_weather_error,1,peak_window_data_limited+weather_input_risk+days8to16_low_confidence,Low confidence caution,PEAK_WINDOW_RISK+LONG_HORIZON_RISK,weighted_fallback,323.8060346000589,328.43559931759734,324.3630010459624,324.3630010459624,324.3630010459624,324.3630010459624,323.8060346000589,331.65350341796875,332.5419214145809,329.4430568717422,363.0703666020185,351.6287403904131,374.42487288092485,-2.9328777073288466,0.0,-2.9328777073288466,-4.072598271634961,0.0,0.0,0.0,0.0,-0.5569664459034611,Hour+CloudCoverBucket+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,114.19633736716688,40.143527099933124,global,315.5660346000589,339.1678259599754,23.60179135991649,11.800895679958245,16.0,1.0,1.9004478399791225,weather_uncertainty_ramp_hedge,3.5,1.3775956060545114,7.60179135991649,11.154370000000002,0.6413961523600168,1.0,333.466482440038,333.466482440038,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,none,recent_mean+last24_mean+same_hour+hourgroup+global+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,7.76,0.0,333.466482440038,Final_Forecast_MWH,days8plus_final_low_confidence+long_horizon_peak_month_correction,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.7,170+,27.327828490180547,1.6097231357978181,955.0,1.1205961789982635,339.1678259599754,339.0116946309552,327.2696276808427,327.60846239811644,315.5660346000589,332.76532255116933
2026-07-16 15:00:00-07:00,,,,,,111.09996398089878,112.69996545085786,26.269053983231142,0.07,0.12,6.1,0.0,343.26755880506494,343.34506242663394,453.76247026127146,217.2526473488584,118.25491145620654,217.2526473488584,335.50755880506495,453.76247026127146,217.2526473488584,335.50755880506495,453.76247026127146,6.0,weather_days8to16+high_temp,days8to16_high_temp_weather_error,1,peak_window_data_limited+weather_input_risk+days8to16_low_confidence,Low confidence caution,PEAK_WINDOW_RISK+LONG_HORIZON_RISK,weighted_fallback,335.50755880506495,340.0885304076066,336.05432738860765,336.05432738860765,336.05432738860765,336.05432738860765,335.50755880506495,340.8918151855469,345.4512531173589,340.73626198151953,380.32222982334685,369.4014998134396,392.417897170904,-3.2565320190273814,0.0,-3.2565320190273814,-4.034203018998919,0.0,0.0,0.0,0.0,-0.546768583542729,Hour+CloudCoverBucket+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,118.25491145620654,40.143527099933124,global,328.68501240052416,346.394580598846,17.709568198321847,8.854784099160923,14.582546404540778,0.0,0.0,none,0.0,0.30018917779918947,1.656491562621909,11.154370000000002,0.6413961523600168,1.0,343.26755880506494,343.26755880506494,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,none,recent_mean+last24_mean+same_hour+hourgroup+global+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,7.76,0.0,343.26755880506494,Final_Forecast_MWH,days8plus_final_low_confidence+long_horizon_peak_month_correction,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.7,170+,27.327828490180547,1.6097231357978181,918.0,1.3192711836990005,344.92405036768685,344.8875651218726,340.8478255011486,338.5479726191806,328.68501240052416,346.394580598846
2026-07-16 16:00:00-07:00,,,,,,112.59996472353407,112.69996545085786,23.665041006679907,0.06,0.12,7.5,0.0,368.08093946791087,352.3772478377849,458.9927930724658,259.02908586335593,99.98185360455497,259.02908586335593,359.0109394679109,458.9927930724658,259.02908586335593,359.0109394679109,458.9927930724658,6.0,weather_days8to16+hot_peak+high_temp,days8to16_hot_peak_weather_error,1,peak_window_data_limited+hot_peak_data_limited+weather_input_risk+days8to16_low_confidence,Low confidence caution,HOT_PEAK_RISK+LONG_HORIZON_RISK,weighted_fallback,359.0109394679109,352.3772478377849,349.6728253115327,349.6728253115327,349.6728253115327,359.6728253115327,359.0109394679109,351.7596435546875,351.8686116583181,353.3529916292606,405.81607991193556,394.47812985653553,417.672751086272,-0.0,0.0,0.0,-2.704422526252245,0.0,0.0,0.0,10.0,-0.6618858436218037,Hour+CloudCoverBucket+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,99.98185360455497,40.143527099933124,global,360.9539688265094,370.0793411635901,9.125372337080648,4.562686168540324,7.126970641401442,0.0,0.0,none,0.0,0.0,0.0,11.154370000000002,0.6413961523600168,1.0,368.08093946791087,368.08093946791087,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,prophet_peak_gap+tree_peak_gap,recent_mean+last24_mean+same_hour+hourgroup+global+cloud_hourgroup+solar_loss_hourgroup,0.0,9.07,368.08093946791087,Final_Forecast_MWH,days8plus_final_low_confidence+long_horizon_peak_month_correction+long_horizon_hot_month_correction,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.7,170+,27.327828490180547,1.6097231357978181,827.0,1.35,366.30143867413454,365.9712018907148,366.5686532313079,366.7413147701245,360.9539688265094,370.0793411635901
2026-07-16 17:00:00-07:00,,,,,,112.69996545085786,112.69996545085786,19.658867196601086,0.05,0.12,8.7,0.0,368.7494022253704,352.77861854875874,438.9380136157954,280.42079083494536,79.258611390425,280.42079083494536,359.6794022253704,438.9380136157954,280.42079083494536,359.6794022253704,438.9380136157954,6.0,weather_days8to16+hot_peak+high_temp,days8to16_hot_peak_weather_error,1,peak_window_data_limited+hot_peak_data_limited+weather_input_risk+days8to16_low_confidence,Low confidence caution,HOT_PEAK_RISK+LONG_HORIZON_RISK,weighted_fallback,359.6794022253704,352.77861854875874,350.32241042732016,350.32241042732016,350.32241042732016,360.32241042732016,359.6794022253704,353.37017822265625,353.05096781251893,352.1816240845934,424.89111805209427,413.19725971710574,437.31170798798104,-0.0,0.0,0.0,-2.4562081214386,0.0,0.0,0.0,10.0,-0.6430082019497791,Hour+CloudCoverBucket+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,79.258611390425,40.143527099933124,global,363.1940736393242,370.9596825700609,7.765608930736732,3.882804465368366,5.555328586046187,0.0,0.0,none,0.0,0.0,0.0,11.154370000000002,0.6413961523600168,1.0,368.7494022253704,368.7494022253704,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,prophet_peak_gap+tree_peak_gap,recent_mean+last24_mean+same_hour+hourgroup+global+cloud_hourgroup+solar_loss_hourgroup,0.0,9.07,368.7494022253704,Final_Forecast_MWH,days8plus_final_low_confidence+long_horizon_peak_month_correction+long_horizon_hot_month_correction,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.7,170+,27.327828490180547,1.6097231357978181,687.0,1.35,366.11191947977414,365.94297608688896,368.7179094982756,366.3461350557204,363.1940736393242,370.9596825700609
2026-07-16 18:00:00-07:00,,,,,,110.89996616318581,112.69996545085786,14.794227570076805,0.03,0.12,9.6,0.0,365.82748222323505,349.67963064950413,414.6269408641451,298.888023582325,57.86945864091005,298.888023582325,356.75748222323506,414.6269408641451,298.888023582325,356.75748222323506,414.6269408641451,6.0,weather_days8to16+hot_peak+high_temp,days8to16_hot_peak_weather_error,1,peak_window_data_limited+hot_peak_data_limited+weather_input_risk+days8to16_low_confidence,Low confidence caution,HOT_PEAK_RISK+LONG_HORIZON_RISK,weighted_fallback,356.75748222323506,349.67963064950413,347.43836943497047,347.43836943497047,347.43836943497047,357.43836943497047,356.75748222323506,351.511962890625,350.78538085253143,347.41849969014095,440.83306656993085,428.909778136179,452.69429978898125,-0.0,0.0,0.0,-2.2412612145336896,0.0,0.0,0.0,10.0,-0.6808872117353826,Hour+CloudCoverBucket+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,57.86945864091005,40.143527099933124,global,355.6934774879525,368.18832350872736,12.494846020774844,6.247423010387422,10.13400473528253,0.0,0.0,none,0.0,0.0,0.0,11.154370000000002,0.6413961523600168,1.0,365.82748222323505,365.82748222323505,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,prophet_peak_gap+tree_peak_gap,recent_mean+last24_mean+same_hour+hourgroup+global+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,0.0,9.07,365.82748222323505,Final_Forecast_MWH,days8plus_final_low_confidence+long_horizon_peak_month_correction+long_horizon_hot_month_correction,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.7,170+,27.327828490180547,1.6097231357978181,517.0,1.35,363.294439972647,362.78777653693226,366.18054433130254,359.4845739484368,355.6934774879525,368.18832350872736
2026-07-16 19:00:00-07:00,,,,,,107.7999668608271,112.69996545085786,9.443123980900085,0.0,0.13,10.0,0.0,356.3922295226678,339.46654407022163,388.2975695506045,306.34688949473104,40.97534002793674,306.34688949473104,347.3222295226678,388.2975695506045,306.34688949473104,347.3222295226678,388.2975695506045,6.0,weather_days8to16+hot_peak+high_temp,days8to16_hot_peak_weather_error,1,hot_peak_data_limited+weather_input_risk+days8to16_low_confidence,Low confidence caution,HOT_PEAK_RISK+LONG_HORIZON_RISK,weighted_fallback,347.3222295226678,339.46654407022163,337.8422122790236,337.8422122790236,337.8422122790236,347.8422122790236,347.3222295226678,346.8067626953125,345.26482876330533,328.2577485167783,432.5865209594937,420.632949729794,445.4814836332037,-0.0,0.0,0.0,-1.6243317911980073,0.0,0.0,0.0,10.0,-0.5199827563558199,Hour+CloudCoverBucket+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,40.97534002793674,40.143527099933124,global,348.33272518462076,356.5314820056298,8.198756821009056,4.099378410504528,8.05950433804702,0.0,0.0,none,0.0,0.0,0.0,11.154370000000002,0.6413961523600168,1.0,356.3922295226678,356.3922295226678,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,prophet_peak_gap+tree_peak_gap,recent_mean+last24_mean+same_hour+hourgroup+global+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,0.0,9.07,356.3922295226678,Final_Forecast_MWH,days8plus_final_low_confidence+long_horizon_hot_month_correction,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0,170+,27.327828490180547,1.6097231357978181,330.0,0.0,353.45453982874585,353.27810243100237,355.06149011160977,350.9389357656448,348.33272518462076,356.5314820056298
2026-07-16 20:00:00-07:00,,,,,,104.19996754408456,112.69996545085786,2.0460101958616845,0.02,0.14,9.6,0.0,351.1218708231488,334.12748772594637,382.4054402835098,301.69830136278784,40.35356946036099,301.69830136278784,342.0518708231488,382.4054402835098,301.69830136278784,342.0518708231488,382.4054402835098,6.0,weather_days8to16+hot_peak+high_temp,days8to16_hot_peak_weather_error,1,hot_peak_data_limited+weather_input_risk+days8to16_low_confidence,Low confidence caution,HOT_PEAK_RISK+LONG_HORIZON_RISK,weighted_fallback,342.0518708231488,334.12748772594637,332.5450055818861,332.5450055818861,332.5450055818861,342.5450055818861,342.0518708231488,336.2129821777344,339.1170786960469,325.69084635813465,415.6608549127989,404.31576563547105,427.63259298013224,-0.0,0.0,0.0,-1.582482144060318,0.0,0.0,0.0,10.0,-0.49313475873723134,Hour+CloudCoverBucket+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,40.35356946036099,40.143527099933124,global,340.8595987782461,350.33419727733565,9.474598499089552,4.737299249544776,10.262272044902716,0.0,0.0,none,0.0,0.0,0.0,11.154370000000002,0.6413961523600168,1.0,351.1218708231488,351.1218708231488,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,prophet_peak_gap+tree_peak_gap,recent_mean+last24_mean+same_hour+hourgroup+global+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,0.0,9.07,351.1218708231488,Final_Forecast_MWH,days8plus_final_low_confidence+long_horizon_hot_month_correction,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0,170+,27.327828490180547,1.6097231357978181,143.0,0.0,348.7364199671452,350.33419727733565,345.03502783415075,343.10249028804964,340.8595987782461,343.18891108175666
2026-07-16 21:00:00-07:00,,,,,,100.39996821325474,112.69996545085786,0.0,0.13,0.16,7.8,0.0,323.887759998173,313.73114866415165,364.03128709810613,283.7442328982399,40.143527099933124,283.7442328982399,323.887759998173,364.03128709810613,283.7442328982399,323.887759998173,364.03128709810613,6.0,weather_days8to16+high_temp,days8to16_high_temp_weather_error,1,weather_input_risk+days8to16_low_confidence,Low confidence caution,WEATHER_INPUT_RISK+LONG_HORIZON_RISK,weighted_fallback,323.887759998173,313.8672047358754,313.99981459635285,313.99981459635285,313.99981459635285,323.99981459635285,323.887759998173,318.1483154296875,317.81002847371366,306.0594327446868,392.29127477559996,381.1534380817416,403.2053956099431,0.13605607172379103,0.0,0.13605607172379103,0.13260986047743195,0.0,0.0,0.0,10.0,-0.11205459817981814,Hour+CloudCoverBucket+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,38.210658485784464,40.143527099933124,global,314.44681726222603,329.66660930621157,15.219792043985535,7.609896021992768,9.440942735946976,0.0,0.0,none,0.0,0.0,0.0,,,0.0,323.887759998173,323.887759998173,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,prophet_peak_gap+tree_peak_gap,recent_mean+last24_mean+same_hour+hourgroup+global+cloud_hourgroup+solar_hourgroup+solar_loss_hourgroup,0.0,0.0,323.887759998173,Final_Forecast_MWH,days8plus_final_low_confidence,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0,170+,27.327828490180547,1.6097231357978181,10.0,0.0,328.2645192703759,329.66660930621157,315.3255158882684,314.8868504980254,314.44681726222603,315.0318310744966
2026-07-16 22:00:00-07:00,,,,,,96.09996886862808,112.69996545085786,0.0,0.29,0.18,6.5,0.0,284.06647522059876,283.6948186656583,324.2100023205319,243.92294812066564,40.143527099933124,243.92294812066564,284.06647522059876,324.2100023205319,243.92294812066564,284.06647522059876,324.2100023205319,6.0,weather_days8to16+high_temp,days8to16_high_temp_weather_error,1,weather_input_risk+days8to16_low_confidence,Low confidence caution,WEATHER_INPUT_RISK+LONG_HORIZON_RISK,weighted_fallback,284.06647522059876,283.8427150629059,284.11670396073066,284.11670396073066,284.11670396073066,284.11670396073066,284.06647522059876,289.215087890625,286.56034697312555,277.614625832505,328.96283674632025,318.07407938542605,340.6876366331049,0.1478963972475804,0.0,0.1478963972475804,0.2739888978247669,0.0,0.0,0.0,0.0,-0.0502287401318978,Hour+CloudCoverBucket+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,33.51274241415014,40.143527099933124,global,280.38006916924763,298.69698813368115,18.316918964433512,9.158459482216756,14.630512913082384,0.0,0.0,none,0.0,0.0,0.0,,,0.0,284.06647522059876,284.06647522059876,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,none,recent_mean+last24_mean+same_hour+hourgroup+global+solar_hourgroup+solar_loss_hourgroup,0.0,0.0,284.06647522059876,Final_Forecast_MWH,days8plus_final_low_confidence,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0,170+,27.327828490180547,1.6097231357978181,0.0,0.0,295.88567449324,298.69698813368115,280.38006916924763,282.6821814837813,282.4934501944792,282.7060819134008
2026-07-16 23:00:00-07:00,,,,,,92.49996951048907,112.69996545085786,0.0,0.37,0.2,7.0,0.0,251.11483849117772,250.54977965308808,291.2583655911109,210.9713113912446,40.143527099933124,210.9713113912446,251.11483849117772,291.2583655911109,210.9713113912446,251.11483849117772,291.2583655911109,6.0,weather_days8to16+high_temp,days8to16_high_temp_weather_error,1,weather_input_risk+days8to16_low_confidence,Low confidence caution,WEATHER_INPUT_RISK+LONG_HORIZON_RISK,weighted_fallback,251.11483849117772,250.69767605033567,251.13254345001246,251.13254345001246,251.13254345001246,251.13254345001246,251.11483849117772,251.88925170898438,250.68941069891568,249.94765313653147,278.1617551247119,266.5143675422519,289.96113605366025,0.1478963972475804,0.0,0.1478963972475804,0.43486739967679233,0.0,0.0,0.0,0.0,-0.01770495883474513,Hour+SolarLossBucket,conditional_residual_central80+weather_input_risk+conformal_weather,Days8to16_low_confidence,29.625273070996695,40.143527099933124,global,248.98682236359804,267.1148384911777,18.128016127579656,9.064008063789828,15.999999999999972,1.0,0.0,none,0.0,0.0,0.0,,,0.0,251.11483849117772,251.11483849117772,0.0,0.0,none,global+hour+season_hour+season_cloud_hourgroup+season_solar_hourgroup,raw_bias,none,none,none,recent_mean+last24_mean+same_hour+hourgroup+global+solar_hourgroup+solar_loss_hourgroup,0.0,0.0,251.11483849117772,Final_Forecast_MWH,days8plus_final_low_confidence,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0,170+,27.327828490180547,1.6097231357978181,0.0,0.0,266.39306275505623,267.1148384911777,248.98682236359804,252.40786438542966,252.81279185063747,251.53605609171157
2026-07-17 00:00:00-07:00,,,,,,90.09997013911627,95.09997769339728,0.0,0.31,0.22,7.3,0.0,228.76786463220034,229.31616683414506,234.26786463220034,223.26786463220034,5.5,223.26786463220034,228.76786463220034,234.26786463220034,223.26786463220034,228.76786463220034,234.26786463220034,1.0,none,none,0,none,Normal,NORMAL,weighted_fallback,228.76786463220034,228.35135767640242,228.85530619662654,228.85530619662654,228.85530619662654,228.85530619662654,228.76786463220034,227.2816619873047,232.92536865787923,224.22585106737438,252.28930024756218,240.7451079887293,263.170993511798,-0.964809157742638,0.0,-0.964809157742638,0.5039485202241172,0.0,0.0,0.0,0.0,-0.08744156442619873,Hour+CloudCoverBucket+SolarLossBucket+hot_bucket_floor,conditional_residual_central80+conformal_weather,Informational,5.5,40.143527099933124,global,222.49953650598002,246.76786463220034,24.268328126220325,12.134164063110163,18.0,1.0,0.0,none,0.0,0.0,0.0,,,0.0,228.76786463220034,228.76786463220034,0.0,0.0,none,global+hour+season_hour+season_hourgroup_maxtemp+season_hour_maxtemp+season_cloud_hourgroup+season_solar_hourgroup+temp_cloud_hourgroup,raw_bias,none,none,none,recent_mean+last24_mean+same_hour+hourgroup+global+solar_hourgroup+solar_loss_hourgroup,0.0,0.0,228.76786463220034,Final_Forecast_MWH,days8plus_final_low_confidence,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,1.0,170+,17.752242087857436,11.83626512159501,0.0,0.0,244.14131408262676,246.76786463220034,222.49953650598002,230.67423509854794,230.84927944677574,227.5670237029956
