Stage,ForecastColumn,Replay_Horizon_Bucket,Season,HourGroup,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,Summer,Peak,60,250.73491036666667,242.94678816854824,7.788122198118433,8.9971635637261,3.6476240428348476,80.0,16.647827771957207,25.53483907969695,6.0648042765824925,10.825736453728723
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,Spring,Peak,35,142.86365517142858,150.21465038789856,-7.350995216469975,8.882214946671132,6.007304270876777,14.285714285714285,16.985160845995342,20.896081958852733,18.95376686395832,10.737512746713088
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,Winter,Morning,12,121.35267266666666,130.1425539180276,-8.789881251360926,8.789881251360926,7.289448660008278,0.0,13.04587101841697,-5.888481049242671,13.678214827567757,9.15225450060588
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Summer,Midday,180,175.36940692222223,174.5898710484575,0.7795358737647317,8.686657046076025,5.271397948814794,51.66666666666667,16.77305042594402,33.36402216864772,18.691512979043466,10.658823212609262
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,Winter,Midday,18,129.6748405,128.55500147709006,1.1198390229099564,8.458797374812434,6.367549579743571,50.0,14.806964173957155,15.6544027500114,10.531599465411375,9.483227689132265
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,Winter,Overnight,18,103.32008266666668,110.6893977472887,-7.3693150806220284,7.3693150806220284,7.150965139339712,0.0,9.038479925768177,-5.543705292662949,10.34869215558453,7.4916208925627314
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Winter,Midday,54,126.86587457407407,129.94546735494077,-3.079592780866696,7.333731032353531,5.984140110677002,29.629629629629626,14.620441614483502,15.919824898176586,21.81383291267096,9.07216892399822
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Spring,Peak,80,152.262460725,149.63249337774647,2.6299673472535163,6.734518173612261,4.248189939092254,61.25000000000001,13.973802749657043,26.2605830263266,11.422974135827275,8.69921661071197
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,Winter,LateEvening,10,127.0648132,133.6921919499993,-6.627378749999302,6.627378749999302,5.436710827062234,0.0,10.467761025381797,-1.03742278120788,12.764312833261087,7.5184667994321375
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Fall,Peak,60,140.23452081666667,133.78627568745773,6.4482451292089324,6.492947019345676,4.62005680909736,93.33333333333333,12.439701205279876,16.52689898436749,0.6785990470802119,7.801023302313818
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,Summer,Midday,24,144.66065758333335,148.6304389090678,-3.9697813257344676,6.17271468861988,4.816261362264039,33.33333333333333,12.789286632686155,9.086047510938556,15.770637914410528,7.627072044098078
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days2to7,Summer,Midday,72,182.04727754166666,179.13876605235947,2.9085114893071933,6.146478287764034,3.337491911385346,62.5,13.671588194492244,23.054906348554454,12.699554839893494,8.336268612766053
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Day1,Spring,Midday,42,116.33055099999999,119.85145060674512,-3.520899606745129,6.111653126536331,5.255709798174625,28.57142857142857,11.09729059758916,16.173158282343906,13.492964783890258,7.113058619824602
