Stage,ForecastColumn,Replay_Horizon_Bucket,DailyMaxTempBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,Day1,6.0,20,1,276.107858,271.3033142089844,4.8045437910156465,4.8045437910156465,1.7400967237287561,100.0,4.8045437910156465,4.8045437910156465,0.0,4.8045437910156465
xgb_component,XGB_Pred_MWH,Day1,6.0,17,1,300.440716,297.02081298828125,3.419903011718759,3.419903011718759,1.1382954538421346,100.0,3.419903011718759,3.419903011718759,0.0,3.419903011718759
xgb_component,XGB_Pred_MWH,Day1,6.0,16,1,289.167208,285.99542236328125,3.1717856367187665,3.1717856367187665,1.096869060173229,100.0,3.1717856367187665,3.1717856367187665,0.0,3.1717856367187665
xgb_component,XGB_Pred_MWH,Day1,6.0,19,1,293.232633,290.0619201660156,3.170712833984396,3.170712833984396,1.0812960350099903,100.0,3.170712833984396,3.170712833984396,0.0,3.170712833984396
xgb_component,XGB_Pred_MWH,Day1,4.0,16,1,257.144925,254.11978149414062,3.0251435058593756,3.0251435058593756,1.176435236223066,100.0,3.0251435058593756,3.0251435058593756,0.0,3.0251435058593756
xgb_component,XGB_Pred_MWH,Day1,4.0,17,1,258.20405,255.28677368164062,2.91727631835937,2.91727631835937,1.129833679355289,100.0,2.91727631835937,2.91727631835937,0.0,2.91727631835937
xgb_component,XGB_Pred_MWH,Day1,4.0,19,1,228.589858,230.6869659423828,-2.09710794238282,2.09710794238282,0.9174107551100628,0.0,2.09710794238282,-2.09710794238282,2.09710794238282,2.09710794238282
xgb_component,XGB_Pred_MWH,Day1,6.0,18,1,300.105358,299.244140625,0.8612173750000238,0.8612173750000238,0.2869716757939469,100.0,0.8612173750000238,0.8612173750000238,0.0,0.8612173750000238
xgb_component,XGB_Pred_MWH,Day1,4.0,18,1,245.879683,245.6629638671875,0.2167191328125,0.2167191328125,0.08814031731629489,100.0,0.2167191328125,0.2167191328125,0.0,0.2167191328125
xgb_component,XGB_Pred_MWH,Day1,4.0,20,1,211.188725,211.3024139404297,-0.11368894042968236,0.11368894042968236,0.05383286462365941,0.0,0.11368894042968236,-0.11368894042968236,0.11368894042968236,0.11368894042968236
lgb_component,LGB_Pred_MWH,Days8to16,7.0,19,1,308.640708,286.6668955335373,21.973812466462732,21.973812466462732,7.119544472553092,100.0,21.973812466462732,21.973812466462732,0.0,21.973812466462732
lgb_component,LGB_Pred_MWH,Days8to16,7.0,20,1,288.781933,267.03174249115835,21.750190508841627,21.750190508841627,7.531700575202406,100.0,21.750190508841627,21.750190508841627,0.0,21.750190508841627
lgb_component,LGB_Pred_MWH,Days8to16,7.0,18,1,323.440566,304.08744639066583,19.353119609334158,19.353119609334158,5.983516492280117,100.0,19.353119609334158,19.353119609334158,0.0,19.353119609334158
lgb_component,LGB_Pred_MWH,Day1,5.0,20,1,274.36035,255.54700430769728,18.813345692302704,18.813345692302704,6.8571663843929,100.0,18.813345692302704,18.813345692302704,0.0,18.813345692302704
lgb_component,LGB_Pred_MWH,Days8to16,7.0,16,1,318.083608,299.49299521504616,18.590612784953862,18.590612784953862,5.844568005828788,100.0,18.590612784953862,18.590612784953862,0.0,18.590612784953862
lgb_component,LGB_Pred_MWH,Days8to16,7.0,17,1,322.500858,306.7330575223242,15.767800477675792,15.767800477675792,4.889227450574967,100.0,15.767800477675792,15.767800477675792,0.0,15.767800477675792
