Slice,SliceGroup,SliceValue,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,ForecastColumn,Model,MAE_Improvement_vs_Raw_MWH,Skill_vs_Raw_PCT,Bias_Abs_Improvement_vs_Raw_MWH,MAE_Delta_vs_Final_MWH
WeekendHours,event_slice,weekend,1151,134.42929005473502,134.46078535550234,-0.031495300767320954,4.357760556603737,6.1466773840970665,3.2081017534851033,54.38748913987836,10.071201669977484,25.778646636039255,25.64815844655142,329.614775,312.0439504313019,17.57082456869813,Cloud_Solar_Adjusted_Forecast_MWH,cloud_solar_adjusted,0.8057583264411514,15.604829665423859,3.4219532804750483,-0.02162111831175384
WeekendHours,event_slice,weekend,1151,134.42929005473502,134.4626156314832,-0.03332557674819961,4.35886169551491,6.143925407885849,3.2086869864031877,53.95308427454387,10.100315623522363,25.850800362481777,25.258119456870716,329.614775,312.0439504313019,17.57082456869813,Warm_Ramp_Adjusted_Forecast_MWH,warm_ramp_adjusted,0.8046571875299788,15.583504306959725,3.4201230044941697,-0.020519979400581256
WeekendHours,event_slice,weekend,1151,134.42929005473502,134.6416235531596,-0.21233349842460625,4.379381674915491,6.151281309773135,3.234971174990757,52.215464813205905,10.094750339303857,25.285309808018994,25.64815844655142,329.614775,312.0439504313019,17.57082456869813,Final_Backtest_Forecast_MWH,final_corrected_production,0.7841372081293976,15.186101298171254,3.241115082817763,0.0
WeekendHours,event_slice,weekend,1151,134.42929005473502,134.6416235531596,-0.21233349842460625,4.379381674915491,6.151281309773135,3.234971174990757,52.215464813205905,10.094750339303857,25.285309808018994,25.64815844655142,329.614775,312.0439504313019,17.57082456869813,Stage_Selected_Forecast_MWH,stage_selected_production,0.7841372081293976,15.186101298171254,3.241115082817763,0.0
WeekendHours,event_slice,weekend,1151,134.42929005473502,134.88370439676083,-0.4544143420258216,4.384010138877735,6.186343374374152,3.2437403746087488,49.78279756733276,10.290037276068375,25.285309808018994,25.949933851419203,329.614775,312.0439504313019,17.57082456869813,Recent_Corrected_Forecast_MWH,recent_corrected_simulation,0.7795087441671535,15.09646351302744,2.9990342392165474,0.004628463962244034
WeekendHours,event_slice,weekend,1151,134.42929005473502,132.8474238413173,1.5818662134177126,4.4936822560603265,6.123195340566338,3.2716295738647863,66.37706342311034,9.83401749386789,27.416512940435425,21.324441134439112,329.614775,309.81985894855217,19.794916051447842,Targeted_Meta_Adjusted_Forecast_MWH,targeted_residual_meta_adjusted,0.6698366269845621,12.972483342397782,1.8715823678246566,0.11430058114483543
WeekendHours,event_slice,weekend,1151,134.42929005473502,131.2947432230082,3.1345468317267824,4.8681319840252115,6.496721577978947,3.533061203428848,75.32580364900086,10.280140775509267,29.13029530481984,15.500148397083294,329.614775,313.41747553281954,16.19729946718047,CatBoost_Pred_MWH,catboost_benchmark,0.2953868990196771,5.720651085243821,0.3189017495155868,0.4887503091097205
WeekendHours,event_slice,weekend,1151,134.42929005473502,131.0101466289519,3.4191434257831084,5.130218588246091,6.761393382506475,3.745840303702989,75.58644656820157,10.905509906894707,30.080157607996142,13.709690736759526,329.614775,309.9676727723112,19.647102227688833,LGB_Pred_MWH,lgb_component,0.03330029479879748,0.6449147481215475,0.03430515545926083,0.7508369133306001
WeekendHours,event_slice,weekend,1151,134.42929005473502,130.97584147349264,3.453448581242369,5.163518883044889,6.8039086545996765,3.767587818272565,75.76020851433536,10.771437751469023,29.953148053941632,13.53603172037414,329.614775,309.81985894855217,19.794916051447842,Raw_Forecast_MWH,raw_xgb_lgb_production,0.0,0.0,0.0,0.7841372081293976
WeekendHours,event_slice,weekend,1151,134.42929005473502,130.9552583802171,3.4740316745179123,5.195012791953159,6.84950818764679,3.7881484123951044,76.19461337966985,10.852564453125012,30.380694271484373,13.47188239746093,329.614775,309.7311706542969,19.883604345703134,XGB_Pred_MWH,xgb_component,-0.03149390890827064,-0.6099311268461736,-0.020583093275543085,0.8156311170376682
