Stage,ForecastColumn,Replay_Horizon_Bucket,CloudCoverBucket,SolarLossBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Medium,13,10,127.15829049999999,126.3019012451172,0.8563892548828136,3.965653305859374,2.997277185369049,70.0,7.197405440527335,6.946816740234368,9.45270374316405,4.627232368677342
xgb_component,XGB_Pred_MWH,Days8to16,Some Clouds,High,11,6,122.95199266666667,121.35360844930013,1.5983842173665366,3.9071905891113303,3.2198300561984996,50.0,7.788843274414063,9.904852775390623,4.843080777343744,5.120936550024121
xgb_component,XGB_Pred_MWH,Days8to16,Mostly Cloudy,Low,14,3,125.45901066666666,122.83709971110027,2.6219109555664013,3.849535095214842,2.7699500431090343,66.66666666666666,8.109097255175781,9.67601251660156,1.8414362094726613,5.68674119527729
xgb_component,XGB_Pred_MWH,Days8to16,Mostly Cloudy,Extreme,11,2,135.701608,131.8741226196289,3.827485380371094,3.827485380371094,2.905963613859379,100.0,4.080509966699215,4.143766113281245,0.0,3.8405309319109304
xgb_component,XGB_Pred_MWH,Days8to16,Clear/Low,High,11,31,135.4804416451613,134.81339436192667,0.6670472832346276,3.764689365958921,2.7974446920777143,54.83870967741935,7.341029370117184,9.104128076171861,8.798597167968751,4.48545649566672
xgb_component,XGB_Pred_MWH,Days8to16,Mostly Cloudy,Extreme,12,3,114.09130799999998,113.58264414469402,0.5086638553059876,3.56346882470703,3.12657966412241,66.66666666666666,5.643839000585939,5.909246887207033,4.582207454101564,4.318773200711076
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,High,11,9,129.9093653333333,128.1978522406684,1.7115130926649316,3.4215583053385408,2.749233218142495,66.66666666666666,6.762037400195311,7.955088500976558,6.463774624999999,4.299937437122916
xgb_component,XGB_Pred_MWH,Days8to16,Partly Cloudy,Extreme,11,4,117.52949149999999,115.09342193603516,2.436069563964839,3.390022121337889,2.8695848604169583,75.0,4.003290666552729,4.031709688964838,1.9079051147461001,3.498668388490584
xgb_component,XGB_Pred_MWH,Days8to16,Partly Cloudy,High,12,3,117.59700233333332,118.12423706054688,-0.5272347272135439,3.352111311848958,2.811472736943255,33.33333333333333,4.432047890234378,4.237314876953121,4.480731143554692,3.6433868625592853
xgb_component,XGB_Pred_MWH,Day1,Clear/Low,High,12,1,120.679225,117.38689422607422,3.2923307739257837,3.2923307739257837,2.7281669847695684,100.0,3.2923307739257837,3.2923307739257837,0.0,3.2923307739257837
xgb_component,XGB_Pred_MWH,Days8to16,Clear/Low,Extreme,10,28,129.05527382142856,127.52646010262626,1.528813718802315,3.2779348323974586,2.561349113770448,57.14285714285714,6.845270574462888,7.503329777343737,8.801161499023436,4.122563818662134
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,None,13,6,119.89239983333334,117.81175994873047,2.080639884602865,3.2485352174479183,2.629407837238869,50.0,7.072396433837895,10.1438006513672,1.5542156982421886,4.593834941113661
xgb_component,XGB_Pred_MWH,Days8to16,Mostly Cloudy,High,11,7,124.66954971428572,122.19973318917411,2.4698165251116087,3.237089591657368,2.417301454314994,71.42857142857143,6.910200369042972,8.798264916992196,2.0066992631835916,4.2817068308253035
xgb_component,XGB_Pred_MWH,Day1,Clear/Low,Extreme,10,3,156.93721066666666,156.96812438964844,-0.0309137229817793,3.215708461263015,2.180193723375268,66.66666666666666,4.721532780078126,4.127930794921866,4.869933276367192,3.704843812085379
xgb_component,XGB_Pred_MWH,Days8to16,Mostly Cloudy,Medium,13,3,120.95824133333333,120.44665018717448,0.511591146158859,2.74077288964844,2.210084487520331,66.66666666666666,4.333376131640631,4.580777010742196,3.3437726152343714,3.2788717433230006
xgb_component,XGB_Pred_MWH,Days2to7,Clear/Low,High,10,17,116.42047805882352,116.60484044692096,-0.1843623880974255,2.703746851045497,2.3231806674665387,58.82352941176471,6.210954522460938,7.5434617797851615,6.680387198242187,3.5083157553409694
xgb_component,XGB_Pred_MWH,Days2to7,Some Clouds,High,13,1,118.503058,121.11848449707031,-2.6154264970703167,2.6154264970703167,2.2070540129608442,0.0,2.6154264970703167,-2.6154264970703167,2.6154264970703167,2.6154264970703167
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Medium,12,4,134.086502,135.38177871704102,-1.2952767170410162,2.5970456562499997,1.869697562745207,25.0,3.9118057806152366,2.603537878417967,4.472492024414066,2.855406570022525
xgb_component,XGB_Pred_MWH,Days2to7,Partly Cloudy,Extreme,10,2,121.86097900000001,119.3521614074707,2.5088175925293044,2.5088175925293044,2.1293452046002774,100.0,2.607672903271491,2.6323867309570375,0.0,2.5118588822934114
xgb_component,XGB_Pred_MWH,Days8to16,Mostly Cloudy,None,15,5,130.9820896,133.41488952636718,-2.43279992636719,2.4829174232421876,1.7697229914298471,20.0,4.589805530078133,0.12529374218749467,6.049581558593758,3.1545790689690656
