Month,Hour,N,Bias_Delta_F,Bias_Std_F,Month_Count,Month_Delta_F,Global_Delta_F,Bias_Source,Applied_Delta_F
9,15,180,-2.3350479777777773,2.5500951781065844,4320,0.42838321388888884,1.7961677219156134,month_hour,-2.3350479777777773
9,16,180,-2.3492148166666666,2.4861489892685085,4320,0.42838321388888884,1.7961677219156134,month_hour,-2.3492148166666666
9,17,180,-1.1697379388888887,1.9614152594289223,4320,0.42838321388888884,1.7961677219156134,month_hour,-1.1697379388888887
9,18,180,-0.9289677944444443,1.8839482362399727,4320,0.42838321388888884,1.7961677219156134,month_hour,-0.9289677944444443
9,19,180,0.25835992777777755,2.7767823334930233,4320,0.42838321388888884,1.7961677219156134,month_hour,0.25835992777777755
9,20,180,0.445822805555555,3.293342305927098,4320,0.42838321388888884,1.7961677219156134,month_hour,0.445822805555555
9,21,180,0.29783600555555534,3.054895195555383,4320,0.42838321388888884,1.7961677219156134,month_hour,0.29783600555555534
9,22,180,0.4755557666666667,2.6690275267239483,4320,0.42838321388888884,1.7961677219156134,month_hour,0.4755557666666667
9,23,180,0.6696052500000002,2.4311842370798957,4320,0.42838321388888884,1.7961677219156134,month_hour,0.6696052500000002
10,0,186,1.3906815860215056,1.9513791182097127,4464,1.2109109464605736,1.7961677219156134,month_hour,1.3906815860215056
10,1,186,1.292847483870968,2.043467106235625,4464,1.2109109464605736,1.7961677219156134,month_hour,1.292847483870968
10,2,186,1.2092781021505383,2.2068354962485714,4464,1.2109109464605736,1.7961677219156134,month_hour,1.2092781021505383
10,3,186,1.2198516612903223,2.359090475274735,4464,1.2109109464605736,1.7961677219156134,month_hour,1.2198516612903223
10,4,186,1.0835664623655912,2.381818000938597,4464,1.2109109464605736,1.7961677219156134,month_hour,1.0835664623655912
10,5,186,0.9381210806451612,2.0972023994208193,4464,1.2109109464605736,1.7961677219156134,month_hour,0.9381210806451612
10,6,186,1.955079548387097,2.3014441569801387,4464,1.2109109464605736,1.7961677219156134,month_hour,1.955079548387097
10,7,186,2.2878979354838713,2.424032635422783,4464,1.2109109464605736,1.7961677219156134,month_hour,2.2878979354838713
10,8,186,3.218869962365592,2.213446499921483,4464,1.2109109464605736,1.7961677219156134,month_hour,3.218869962365592
10,9,186,3.1219332795698924,2.3645443246275195,4464,1.2109109464605736,1.7961677219156134,month_hour,3.1219332795698924
10,10,186,2.5908195053763445,2.4132058649168235,4464,1.2109109464605736,1.7961677219156134,month_hour,2.5908195053763445
10,11,186,1.8746147365591401,2.208703913672266,4464,1.2109109464605736,1.7961677219156134,month_hour,1.8746147365591401
10,12,186,0.9264169139784947,2.2805312696972178,4464,1.2109109464605736,1.7961677219156134,month_hour,0.9264169139784947
10,13,186,0.5062175698924732,2.0694236120837486,4464,1.2109109464605736,1.7961677219156134,month_hour,0.5062175698924732
10,14,186,0.01693874193548385,2.168758203727384,4464,1.2109109464605736,1.7961677219156134,month_hour,0.01693874193548385
10,15,186,-0.3202144516129033,2.2422514496153383,4464,1.2109109464605736,1.7961677219156134,month_hour,-0.3202144516129033
10,16,186,-0.4098362903225811,2.3725690001927515,4464,1.2109109464605736,1.7961677219156134,month_hour,-0.4098362903225811
10,17,186,-0.05146382795698908,1.7662536435436116,4464,1.2109109464605736,1.7961677219156134,month_hour,-0.05146382795698908
10,18,186,1.167573010752688,2.326720504849213,4464,1.2109109464605736,1.7961677219156134,month_hour,1.167573010752688
10,19,186,1.6231595913978492,3.00983973937709,4464,1.2109109464605736,1.7961677219156134,month_hour,1.6231595913978492
10,20,186,0.9361926075268817,2.6368266462660594,4464,1.2109109464605736,1.7961677219156134,month_hour,0.9361926075268817
