Slice,SliceGroup,SliceValue,N,RealizedWeather_MAE_MWH,PreviousRunWeather_MAE_MWH,WeatherInput_MAE_Delta_MWH,WeatherInput_MAPE_Delta_PCT,PreviousRunWeather_Bias_MWH,RealizedWeather_Bias_MWH,P90_WeatherInput_AbsError_Delta_MWH,WeatherInput_Harm_Rate_PCT,Forecast_Delta_Bias_MWH,P90_Abs_Forecast_Delta_MWH,Mean_Weather_DailyMaxTemp_Error_F,MAE_Weather_DailyMaxTemp_Error_F,P90_Abs_Weather_DailyMaxTemp_Error_F,Mean_Weather_CloudCover_Error_Norm,MAE_Weather_CloudCover_Error_Norm,P90_Abs_Weather_CloudCover_Error_Norm,Mean_Weather_Solar_Loss_Error_MW,MAE_Weather_Solar_Loss_Error_MW,P90_Abs_Weather_Solar_Loss_Error_MW
HorizonRiskClass:Day1|cloud_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|cloud_moderate,11.0,3.4462704006192424,20.009958152624055,16.56368775200481,7.448395235101835,18.016700316078488,-0.11962756118233321,26.128791815235274,90.9090909090909,-18.13632787726082,26.128791815235274,0.22727272727272857,0.6818181818181831,1.2000000000000028,-0.17272727272727276,0.26727272727272733,0.31,0.07999143285868983,0.1845967626971527,0.722651316296268
HorizonRiskClass:Day1|low_weather_error,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|low_weather_error,296.0,4.03518511827491,13.471424239391,9.43623912111609,4.107051636485354,12.01680733930156,-0.847682839524044,42.4640969818516,74.32432432432432,-12.864490178825601,44.65607416816786,-0.255405405405405,0.7391891891891891,1.3999999999999915,-0.0020945945945945945,0.010202702702702704,0.03,-0.025448722954880994,0.12990943620518727,0.7033578312776954
HorizonRiskClass:Day1|multi_weather_error,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|multi_weather_error,11.0,8.71985005364523,29.658176082596583,20.93832602895135,8.786013943691396,25.0932569622509,-8.71985005364523,56.54062811156689,90.9090909090909,-33.813107015896136,72.82678919379805,-0.1272727272727291,0.30909090909091347,0.4000000000000057,-0.6963636363636364,0.6963636363636364,0.81,7.331204985079216,7.331204985079216,9.77654673617903
HorizonRiskClass:Day1|solar_loss,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|solar_loss,80.0,5.555822243666073,29.324320719892047,23.76849847622597,10.669157826825998,26.870153296265535,-2.3467418078372586,65.6129048167113,82.5,-29.216895104102793,68.63257472535372,0.2275000000000004,0.9024999999999996,1.4000000000000057,-0.005125,0.005125,0.0,8.759024827220205,8.759024827220205,13.126308505599662
HorizonRiskClass:Day1|solar_loss_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|solar_loss_moderate,14.0,4.202989371061676,18.88537348264826,14.682384111586588,5.403469860221015,17.35041741307263,-3.574649926165112,61.72183765338672,71.42857142857143,-20.925067339237746,61.953898996137596,-0.3214285714285704,0.9071428571428574,1.3100000000000025,-0.019285714285714288,0.019285714285714288,0.05900000000000007,1.245991055880325,1.9808237892842933,2.7609876406972793
HorizonRiskClass:Day1|temp_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|temp_moderate,29.0,6.680275425237257,15.433831830070195,8.753556404832937,3.3505395439166743,14.555809499943276,4.798641648387098,44.03455624753253,55.172413793103445,-9.757167851556181,44.03455624753253,3.4206896551724117,3.4206896551724117,3.5999999999999943,-0.010000000000000002,0.06103448275862069,0.182,0.020630977449328573,0.11399918705070053,0.5076321098247816
HorizonRiskClass:Days2to7|cloud,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|cloud,312.0,4.570917338490045,18.02260711093938,13.451689772449335,6.235956020890549,12.085552934738818,-0.2698685023267032,33.25767581533982,81.41025641025641,-12.355421437065521,37.324652635008256,1.2410256410256402,2.07948717948718,3.5,-0.11490384615384618,0.7720833333333333,1.0,0.11615525287516745,0.16985606445498896,0.6154697813663343
HorizonRiskClass:Days2to7|cloud_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|cloud_moderate,62.0,5.774947428484187,12.938272674724391,7.163325246240208,3.701944528310378,9.737849350836745,-2.641397716018642,15.539565856727089,72.58064516129032,-12.37924706685539,42.32448175901858,0.22096774193548255,1.4370967741935485,2.4699999999999998,-0.16774193548387098,0.27483870967741936,0.33,0.018527021906685003,0.0956736025018762,0.4021450003998871
HorizonRiskClass:Days2to7|low_weather_error,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|low_weather_error,896.0,5.538381414725451,19.824348328794365,14.28596691406891,6.708370342135358,12.42026370137141,-2.5800864330568416,49.43225034057437,76.45089285714286,-15.000350134428254,56.9036385745525,0.11975446428571299,0.9014508928571427,1.7000000000000028,-0.0022544642857142854,0.01015625,0.039999999999999966,-0.001061348365636364,0.10471493105848387,0.5188516061573978
HorizonRiskClass:Days2to7|multi_weather_error,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|multi_weather_error,175.0,6.1293056336599046,26.97079569433976,20.84149006067985,9.997113857831625,17.13224067938481,-4.486032633958807,56.15927569161597,84.57142857142857,-21.618273313343618,67.2821501277201,3.909714285714286,5.73142857142857,10.200000000000003,-0.4542285714285715,0.574457142857143,0.99,4.900855638322321,5.079580502156298,10.35248609610685
HorizonRiskClass:Days2to7|solar_loss,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|solar_loss,438.0,7.548654507433828,47.22214489088768,39.67349038345385,16.61602123343971,45.02211707890264,-1.3663676065214014,93.13261734894542,91.78082191780823,-46.38848468542404,104.21392646477922,0.6682648401826492,2.042237442922375,4.0,-0.023744292237442923,0.023744292237442923,0.10300000000000012,8.566967111234197,8.607321776866328,12.872813830217899
HorizonRiskClass:Days2to7|solar_loss_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|solar_loss_moderate,38.0,7.142437605438514,37.715880559347994,30.57344295390949,12.767468304107302,34.915985397228965,0.2786306316189468,83.8210726264209,86.8421052631579,-34.63735476561001,84.37604456094957,0.0026315789473678975,1.4342105263157883,2.859999999999999,-0.015263157894736841,0.015263157894736841,0.0,1.966258405996117,2.199072676880687,2.764905418530061
HorizonRiskClass:Days2to7|temp,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|temp,213.0,3.848124500384989,19.793363027594957,15.94523852720997,8.983200013045977,-5.814251140644225,0.021726003698872075,40.55947948382704,87.32394366197182,5.835977144343097,53.29563403005214,6.5788732394366205,6.631455399061034,10.200000000000003,-0.015352112676056335,0.03215962441314554,0.1280000000000001,0.1119780397600828,0.18142775421712348,0.6730255315656449
HorizonRiskClass:Days2to7|temp_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|temp_moderate,746.0,5.257008631754923,23.19053706067858,17.933528428923655,8.703168238274701,12.672200005053186,-0.48871042268423726,54.690871811893714,82.171581769437,-13.160910427737422,62.64186864805366,1.905495978552279,3.1757372654155502,4.200000000000003,-0.01064343163538874,0.02418230563002681,0.07999999999999999,0.05586235061665687,0.1256758715185508,0.5377293118961424
SeasonRiskClass:Spring|cloud,Season+Weather_Input_Risk_Class,Spring|cloud,24.0,2.924252128459822,12.293633002669011,9.369380874209188,4.314713779608712,9.970842627523934,1.6596292308751923,25.476628575800458,87.5,-8.311213396648743,25.476628575800458,-0.2250000000000032,0.3666666666666713,0.4000000000000057,0.345,0.6983333333333333,1.0,0.04955484907745054,0.08344801987784883,0.19126811021867163
SeasonRiskClass:Spring|cloud_moderate,Season+Weather_Input_Risk_Class,Spring|cloud_moderate,10.0,1.59980776970623,20.068733140061454,18.468925370355223,8.276788131113765,17.876149519861325,-0.687804015195151,49.167456846060404,100.0,-18.563953535056477,51.39576303219483,-0.4100000000000037,0.5300000000000054,1.1000000000000085,-0.22400000000000003,0.27,0.301,-0.012458465363256743,0.15698872862251034,0.7287028298386262
SeasonRiskClass:Spring|low_weather_error,Season+Weather_Input_Risk_Class,Spring|low_weather_error,84.0,3.7331311233723787,13.668217850177681,9.935086726805306,5.627474304681665,9.883728216739618,-0.538795490154237,18.685461716469906,89.28571428571429,-10.422523706893857,22.666906159132616,-0.24523809523809822,0.5880952380952436,1.1000000000000085,0.0045238095238095246,0.015476190476190473,0.05,-0.08735654142874445,0.1329464631232336,0.7099112201957444
SeasonRiskClass:Spring|multi_weather_error,Season+Weather_Input_Risk_Class,Spring|multi_weather_error,9.0,4.555063036345345,16.53918012642045,11.984117090075108,6.088176370633163,9.07177849481672,-0.6920344352354009,33.28459779916425,88.88888888888889,-9.76381293005212,33.28459779916425,0.0777777777777781,0.34444444444444855,0.5000000000000058,-0.5522222222222223,0.5522222222222223,0.6900000000000001,8.422920027287683,8.422920027287683,10.069773783296789
SeasonRiskClass:Spring|solar_loss,Season+Weather_Input_Risk_Class,Spring|solar_loss,12.0,4.63009023644442,18.447155174213282,13.817064937768862,6.5793160259500185,12.083515387609452,-2.6070332915920957,46.871252072506906,83.33333333333334,-14.690548679201546,46.871252072506906,0.3500000000000014,0.6166666666666719,0.9000000000000057,-0.07083333333333335,0.07083333333333335,0.25900000000000006,6.513179465737238,6.513179465737238,8.397340428477603
SeasonRiskClass:Spring|solar_loss_moderate,Season+Weather_Input_Risk_Class,Spring|solar_loss_moderate,5.0,5.384492234734512,32.174939006474666,26.790446771740154,11.902848500619172,25.165689852951438,-0.9017858726555232,60.35989128339266,80.0,-26.06747572560696,60.35989128339266,0.24000000000000057,0.5600000000000052,0.9000000000000057,-0.036,0.036,0.10800000000000001,2.1853979790385276,2.1853979790385276,2.701863038909406
SeasonRiskClass:Summer|cloud,Season+Weather_Input_Risk_Class,Summer|cloud,327.0,4.706197707047066,17.48674650884739,12.780548801800325,5.937726384702448,11.79946250116765,-0.004375650359840548,29.327321086544888,80.42813455657493,-11.803838151527492,32.466017237859674,1.2813455657492347,2.1082568807339452,3.5,-0.10201834862385326,0.7696636085626911,1.0,0.10681956127560177,0.16737925174102355,0.6513501262486437
SeasonRiskClass:Summer|cloud_moderate,Season+Weather_Input_Risk_Class,Summer|cloud_moderate,63.0,6.031073607551889,13.041192287478768,7.010118679926882,3.6299210639718402,9.891569333811558,-2.511182879590634,17.16999434343791,71.42857142857143,-12.402752213402197,38.36302333138242,0.32222222222222174,1.4492063492063487,2.5,-0.1596825396825397,0.27428571428571424,0.33,0.03417723449670834,0.10146730886603016,0.4144216566266056
SeasonRiskClass:Summer|low_weather_error,Season+Weather_Input_Risk_Class,Summer|low_weather_error,1108.0,5.273665639205864,18.593887525310972,13.32022188610511,6.095378401949175,12.504781659436746,-2.272033161863801,49.781936739559924,74.90974729241877,-14.77681482130055,56.87894748528691,0.04720216606498124,0.8818592057761727,1.6000000000000085,-0.002725631768953069,0.009765342960288808,0.03,-0.0010341522114083305,0.10930529642850664,0.5272934306786131
SeasonRiskClass:Summer|multi_weather_error,Season+Weather_Input_Risk_Class,Summer|multi_weather_error,177.0,6.37034615340945,27.668229165425057,21.29788301201561,10.120607294720006,18.03684711312854,-4.942066393309436,56.470523470705096,84.7457627118644,-22.978913506437973,69.81838711584574,3.85367231638418,5.6683615819209034,10.200000000000003,-0.4642937853107345,0.5831638418079096,0.99,4.872806278512365,5.049511652359517,10.338484134004235
SeasonRiskClass:Summer|solar_loss,Season+Weather_Input_Risk_Class,Summer|solar_loss,506.0,7.302797175715354,45.07486019310199,37.772063017386635,15.913830304508446,42.933393991322696,-1.4919445786249983,88.72461504560017,90.51383399209486,-44.4253385699477,102.13999681636567,0.6061264822134391,1.8958498023715415,3.9000000000000057,-0.019683794466403164,0.019683794466403164,0.06,8.646038393891992,8.68096990287791,12.91308232246464
SeasonRiskClass:Summer|solar_loss_moderate,Season+Weather_Input_Risk_Class,Summer|solar_loss_moderate,47.0,6.4538727452734985,32.69625521233886,26.242382467065358,10.665917682895232,30.7209540343183,-0.7435788425854037,83.8681036429821,82.97872340425532,-31.464532876903707,84.51528205624642,-0.11914893617021295,1.3702127659574455,2.879999999999998,-0.014255319148936171,0.014255319148936171,0.003999999999999986,1.7283979641486034,2.1355171250266727,2.769061698735572
SeasonRiskClass:Summer|temp,Season+Weather_Input_Risk_Class,Summer|temp,213.0,3.848124500384989,19.793363027594957,15.94523852720997,8.983200013045977,-5.814251140644225,0.021726003698872075,40.55947948382704,87.32394366197182,5.835977144343097,53.29563403005214,6.5788732394366205,6.631455399061034,10.200000000000003,-0.015352112676056335,0.03215962441314554,0.1280000000000001,0.1119780397600828,0.18142775421712348,0.6730255315656449
SeasonRiskClass:Summer|temp_moderate,Season+Weather_Input_Risk_Class,Summer|temp_moderate,775.0,5.3102663569303905,22.900286155275165,17.590019798344777,8.50287632584066,12.742683457120044,-0.29086111937963244,54.69483037383158,81.16129032258065,-13.033544576499676,61.8128518990107,1.962193548387097,3.184903225806452,4.200000000000003,-0.010619354838709677,0.025561290322580647,0.09,0.054544015362653624,0.12523893751910867,0.5396846912121288
