ErrorType,Rank,IntervalStartDT,HE,Actual_MW,Forecast_MW,BaseForecast_MW,ActualReadCount,Error_MW,AbsError_MW,Underforecast_MW,Overforecast_MW,WeatherGHI_Wm2,GHI_kWh_per_m2,ClearSkyGHI_Wm2,ClearSkyIndex,CloudCoverPct,CloudCoverLowPct,CloudCoverMidPct,CloudCoverHighPct,PerformanceRatio,ResidualCalibrationFactor,SeasonalCalibrationFactor,RegimeCalibrationFactor,PeakCalibrationFactor,TotalCalibrationFactor,ActualQualityFlag,SolarBacktestExcluded,ActualToExpectedRatio,ActualQualityExpected_kWh,ActualQualitySuspiciousHour,ActualReadCoverageRatio,ForecastSource
Underforecast,65,2026-01-12 09:00:00,10,6.825182000000001,2.3948971965065677,1.5436954921104968,,-4.430284803493433,4.430284803493433,4.430284803493433,-4.430284803493433,10.721534582571621,0.01072153458257162,236.18073859496093,0.04539546555046793,41.371651266521766,41.371651266521766,0.0,0.0,1.0842278326866002,1.5699544345074292,0.9961376920414934,1.0,1.0,1.5638907870005385,,,,,,,backtest_calibrated
Underforecast,66,2026-02-13 08:00:00,9,4.422858,0.0,0.0,,-4.422858,4.422858,4.422858,-4.422858,0.0,0.0,159.5144306273021,0.0,25.997260488465155,0.13115768697789199,0.0,25.997260488465155,1.0644257968812212,1.0,1.0,1.0,1.0,1.0,,,,,,,backtest_calibrated
Underforecast,67,2026-03-04 10:00:00,11,21.968448,17.56054308028055,16.73019084137838,,-4.407904919719449,4.407904919719449,4.407904919719449,-4.407904919719449,291.9170926657047,0.29191709266570465,574.6076598698276,0.5080285437403254,20.93568306668334,1.9189790804148994,19.63286921139793,0.0,0.714714626236498,1.0550776471798091,0.9919267716719791,1.0038600061658662,1.0,1.0505994915739838,,,,,,,backtest_calibrated
Underforecast,68,2025-11-06 08:00:00,9,5.005258260000001,0.6286534873101639,0.4318662280523142,,-4.376604772689837,4.376604772689837,4.376604772689837,-4.376604772689837,3.0,0.0029999999999999996,224.6486958478577,0.013354183912252649,6.033526369273159,5.0679418417314945,0.0,1.2010287157586292,1.038701187678043,1.463636246653367,1.0014685557041578,1.0,1.0,1.465785678012202,,,,,,,backtest_calibrated
Underforecast,69,2025-11-07 12:00:00,13,19.04467,14.669807009399753,15.318030675182179,,-4.374862990600247,4.374862990600247,4.374862990600247,-4.374862990600247,365.89313879952044,0.3658931387995205,568.4174027064123,0.6437050256684423,85.50797708853608,8.676968612673507,26.501913383994793,79.2958712359553,0.5682241448102385,0.9507081678198612,1.0014685557041578,1.005827297114593,1.0,0.9576545400115806,,,,,,,backtest_calibrated
Underforecast,70,2025-07-03 13:00:00,14,19.057622,14.695402022991637,16.479172487223614,,-4.362219977008362,4.362219977008362,4.362219977008362,-4.362219977008362,749.9612479139022,0.7499612479139022,994.1008954710309,0.7544116008049173,99.93010758504977,0.0,0.0,99.93010758504977,0.42378487613411586,0.8907732605757295,1.0065286712755241,0.9943115472291554,1.0,0.8914886231813537,,,,,,,backtest_calibrated
Underforecast,71,2026-05-05 14:00:00,15,20.10369377,15.746368692187671,16.91553236255668,,-4.3573250778123285,4.3573250778123285,4.3573250778123285,-4.3573250778123285,519.9535499338039,0.5199535499338038,916.4948196748528,0.5673284112159729,94.75369252088431,94.43873901782345,3.463649757377377,0.06989241495023205,0.5408257361810621,0.9365620502866887,0.9970898017447253,0.9943115472291554,1.0,0.9285243843921502,,,,,,,backtest_calibrated
Underforecast,72,2026-03-31 11:00:00,12,12.550787,8.239354207184046,10.815693168836276,,-4.311432792815953,4.311432792815953,4.311432792815953,-4.311432792815953,250.68733189934545,0.25068733189934544,719.3334593201985,0.3484994735769082,100.0,4.634502367177693,95.43887231863803,100.0,0.6934691014873344,0.786213035564993,0.9919267716719791,0.9766860638944643,1.0,0.7616840177565045,,,,,,,backtest_calibrated
Underforecast,73,2025-09-29 10:00:00,11,10.57312098,6.311514178085347,7.309657534653955,,-4.261606801914653,4.261606801914653,4.261606801914653,-4.261606801914653,163.72340090437632,0.16372340090437634,550.0679505683108,0.29764213809443557,100.0,67.1180663388884,10.65716836328175,100.0,0.740518015247783,0.8956290629391713,0.9912208554464851,0.9734690044495896,1.0,0.8641301840384477,,,,,,,backtest_calibrated
Underforecast,74,2025-10-22 15:00:00,16,10.72030933,6.464373859892169,8.091215220288998,,-4.25593547010783,4.25593547010783,4.25593547010783,-4.25593547010783,264.77046039754555,0.2647704603975456,502.8817669819452,0.5265063833723197,98.28093679749745,0.06989241495023205,85.21948636792564,95.38465265391008,0.4797026971847193,0.7744561779763068,1.0202587765486206,1.009665880409739,1.0,0.7977831665972024,,,,,,,backtest_calibrated
Underforecast,75,2026-05-06 15:00:00,16,24.47729288,20.295233466008327,18.917955841889064,,-4.182059413991674,4.182059413991674,4.182059413991674,-4.182059413991674,651.8805240034203,0.6518805240034202,831.6606949765267,0.7838299055624114,38.78973725355909,38.28337193463327,0.5063653189258264,0.0,0.491174804445595,1.0706972650139304,0.9970898017447253,1.0,1.0,1.0675813237013592,,,,,,,backtest_calibrated
Underforecast,76,2026-05-26 10:00:00,11,19.872524669999997,15.71931574353275,15.259900892469743,,-4.153208926467247,4.153208926467247,4.153208926467247,-4.153208926467247,405.17789037865884,0.4051778903786588,762.9178562150971,0.5310897983025095,69.29357354754158,27.912569601257076,61.2447760180416,0.0,0.6322428194125878,1.0312643858803354,0.9970898017447253,1.0,1.0,1.0282632020638194,,,,,,,backtest_calibrated
Underforecast,77,2026-03-04 08:00:00,9,4.644171,0.5098726714754224,0.3514721757947763,,-4.134298328524578,4.134298328524578,4.134298328524578,-4.134298328524578,5.131157686977892,0.005131157686977892,252.7246663203461,0.02030335131780842,82.81894320653501,1.0577741533442606,0.0,82.81894320653501,1.078482832038176,1.4662146598751242,0.9919267716719791,1.0,1.0,1.454377574148061,,,,,,,backtest_calibrated
Underforecast,78,2026-04-09 13:00:00,14,24.11961633,20.014872953397482,20.892492314199107,,-4.104743376602517,4.104743376602517,4.104743376602517,-4.104743376602517,680.8161207210785,0.6808161207210786,874.0922908517949,0.7788835662394751,98.68497478387668,5.108788763063069,7.566619447812888,98.4140536531678,0.5018081751145002,0.9549126606360755,1.0089658152722663,0.9943115472291554,1.0,0.9579935534926501,,,,,,,backtest_calibrated
Underforecast,79,2025-10-15 10:00:00,11,13.64172067,9.575437337176306,8.945759265404984,,-4.066283332823694,4.066283332823694,4.066283332823694,-4.066283332823694,168.90488990034044,0.16890488990034044,482.4799586877671,0.350076488896497,99.99999999999999,15.807412717616891,99.99999999999999,0.0,0.8053955843217449,1.0855988381913007,1.0202587765486206,0.9670348855598403,1.0,1.0710150770074043,,,,,,,backtest_calibrated
Underforecast,80,2026-02-12 08:00:00,9,4.04066282,0.0,0.0,,-4.04066282,4.04066282,4.04066282,-4.04066282,0.0,0.0,155.3425327578012,0.0,0.0,0.0,0.0,0.0,1.0644257968812212,1.0,1.0,1.0,1.0,1.0,,,,,,,backtest_calibrated
Underforecast,81,2025-12-02 12:00:00,13,17.23995079,13.219608443382796,14.106602985474357,,-4.0203423466172055,4.0203423466172055,4.0203423466172055,-4.0203423466172055,292.5536191802019,0.2925536191802019,476.75321021762926,0.613637439476614,72.22320098469747,63.40858871405783,0.0,21.413119711575646,0.6238567905030474,0.9488486973347016,0.9780982365372631,1.009665880409739,1.0,0.9370378245346256,,,,,,,backtest_calibrated
Underforecast,82,2025-12-03 11:00:00,12,13.85830457,9.841372857863364,13.5553015185728,,-4.0169317121366355,4.0169317121366355,4.0169317121366355,-4.0169317121366355,274.42267975517063,0.27442267975517065,458.5901282480764,0.5984051178849634,100.0,0.0,0.0,100.0,0.5521551824888488,0.7350729313816263,0.9780982365372631,1.009665880409739,1.0,0.7259230501458565,,,,,,,backtest_calibrated
Underforecast,83,2026-03-27 12:00:00,13,25.756014999999998,21.75716741173494,22.40519802747052,,-3.9988475882650576,3.9988475882650576,3.9988475882650576,-3.9988475882650576,688.6779403901216,0.6886779403901215,788.0241195128154,0.8739300274411484,99.99999999999999,0.0,0.0,99.99999999999999,0.49858864215659104,0.9693161260797154,0.9919267716719791,1.0099894936859148,1.0,0.9710954201061615,,,,,,,backtest_calibrated
Underforecast,84,2026-04-22 14:00:00,15,26.088004,22.09322677764304,20.12003819795441,,-3.994777222356962,3.994777222356962,3.994777222356962,-3.994777222356962,635.1161332247328,0.6351161332247328,885.2099674651796,0.7174751263176615,45.45022176637647,44.07501413442854,14.689208425318045,0.0,0.5018888370720447,1.0877352112147851,1.0089658152722663,1.0,1.0,1.0974876441836763,,,,,,,backtest_calibrated
Underforecast,85,2026-01-03 13:00:00,14,11.483683000000001,7.523665723530277,8.472292727582072,,-3.960017276469724,3.960017276469724,3.960017276469724,-3.960017276469724,164.60172557052812,0.1646017255705281,435.23589282058424,0.3781896858363685,97.01215999302521,95.32857373301457,36.537892412552964,28.50085087304148,0.69226435234367,0.9249060600928871,0.9961376920414934,0.9638178261149656,1.0,0.8879979287305153,,,,,,,backtest_calibrated
Underforecast,86,2026-04-15 11:00:00,12,25.94345434,22.004214531468563,21.14310316375893,,-3.939239808531436,3.939239808531436,3.939239808531436,-3.939239808531436,601.6256728757636,0.6016256728757635,785.9841228559934,0.7654425266119432,99.44086068039815,2.6805442351151316,94.41284617048146,48.39171762862583,0.5538271009757659,1.0377209567280785,1.0089658152722663,0.9943115472291554,1.0,1.0410690190320924,,,,,,,backtest_calibrated
Underforecast,87,2026-01-06 13:00:00,14,16.16171483,12.22547827785485,10.666405128161415,,-3.936236552145152,3.936236552145152,3.936236552145152,-3.936236552145152,231.65930854161084,0.23165930854161085,441.420427894186,0.5248042317541826,92.52274408085712,0.0,92.52274408085712,0.0,0.6451409888668108,1.1396634671430783,0.9961376920414934,1.009665880409739,1.0,1.1462350400365255,,,,,,,backtest_calibrated
Underforecast,88,2026-02-02 09:00:00,10,8.865016879999999,4.952306533639183,3.2017769101321596,,-3.912710346360816,3.912710346360816,3.912710346360816,-3.912710346360816,25.46883610850951,0.025468836108509512,289.36990354903446,0.08801480664071118,71.31498220721166,71.31498220721166,0.0,0.0,1.0799435099192343,1.5472898215675297,1.0050180479883204,1.0,1.0,1.5550541961439954,,,,,,,backtest_calibrated
Underforecast,89,2026-01-07 09:00:00,10,5.044182,1.1752882311864599,0.9208933242728209,,-3.8688937688135403,3.8688937688135403,3.8688937688135403,-3.8688937688135403,10.667813597263478,0.010667813597263478,230.9344798963516,0.04619411359469328,97.11880442985166,17.235300762092052,1.8490866654646674,96.13193383459823,1.0153091468104316,1.2934546729575018,0.9961376920414934,1.0,1.0,1.2884589526801706,,,,,,,backtest_calibrated
Underforecast,90,2025-09-10 12:00:00,13,23.30589199,19.449387108920543,19.616326102817787,,-3.8565048810794558,3.8565048810794558,3.8565048810794558,-3.8565048810794558,645.804334197444,0.6458043341974439,828.7185234937975,0.7792806796145874,17.75463220330664,13.374238220226573,6.358730534642882,0.23544418821696503,0.49295267726040376,0.9964248445386852,0.9912208554464851,1.0038600061658662,1.0,0.9914895264366675,,,,,,,backtest_calibrated
Underforecast,91,2026-01-11 12:00:00,13,17.550425000000004,13.704137415801295,14.51681534673414,,-3.846287584198709,3.846287584198709,3.846287584198709,-3.846287584198709,289.5899085290189,0.2895899085290189,476.47951693836904,0.6077699003511967,100.0,70.18854245747653,2.4024775845816695,100.0,0.6176884032865592,0.9385191843477905,0.9961376920414934,1.009665880409739,1.0,0.9439309110633103,,,,,,,backtest_calibrated
Underforecast,92,2025-10-24 14:00:00,15,19.685262,15.85560875851007,16.720681247281007,,-3.8296532414899325,3.8296532414899325,3.8296532414899325,-3.8296532414899325,554.7366862735994,0.5547366862735994,591.7644664457533,0.9374281791629876,99.93873472797235,3.5255787734634354,0.0,99.93873472797235,0.41451240450579074,0.9237614902434402,1.0202587765486206,1.0049947468429574,1.0,0.9472355746058496,,,,,,,backtest_calibrated
Underforecast,93,2025-11-12 13:00:00,14,10.62455154,6.804996424560344,9.715692492206792,,-3.8195551154396563,3.8195551154396563,3.8195551154396563,-3.8195551154396563,297.3087281405275,0.29730872814052745,501.7688914507925,0.5925212447525435,88.98004402270442,88.74459983448746,0.9173769471981152,3.488426943772543,0.4582755849408435,0.6927564301310877,1.0014685557041578,1.009665880409739,1.0,0.7004797159419088,,,,,,,backtest_calibrated
Underforecast,94,2026-03-06 10:00:00,11,22.554270640000002,18.794489748614602,17.675718465969048,,-3.7597808913854003,3.7597808913854003,3.7597808913854003,-3.7597808913854003,333.85269226954955,0.33385269226954956,585.6705230243416,0.5700349926193468,97.9097898881396,0.0,0.7290788692911387,97.9097898881396,0.6511839565545892,1.077578167646058,0.9919267716719791,0.9943115472291554,1.0,1.0627983674354493,,,,,,,backtest_calibrated
Underforecast,95,2025-07-03 14:00:00,15,19.749141329999997,15.994214471120337,16.515976368835343,,-3.75492685887966,3.75492685887966,3.75492685887966,-3.75492685887966,877.0660614201955,0.8770660614201956,968.6396905078353,0.9054616179937559,94.86164646630455,0.0,0.0,94.86164646630455,0.366592503425845,0.9511010718834825,1.0065286712755241,1.0099894936859148,1.0,0.9668735453081542,,,,,,,backtest_calibrated
Underforecast,96,2025-12-02 11:00:00,12,15.533758590000001,11.784976983634067,13.458837801156601,,-3.7487816063659345,3.7487816063659345,3.7487816063659345,-3.7487816063659345,193.60650766627936,0.19360650766627935,461.320059658412,0.4196793605932436,92.13071220486613,85.25348135611782,0.0,40.95957564477409,0.8552671600670445,0.9284208668715335,0.9780982365372631,0.9638178261149656,1.0,0.8752302576933828,,,,,,,backtest_calibrated
Underforecast,97,2026-01-08 09:00:00,10,7.340288999999999,3.5982831872747734,2.36178952742408,,-3.742005812725226,3.742005812725226,3.742005812725226,-3.742005812725226,13.131157686977891,0.013131157686977892,231.74570292023583,0.056661925211607844,0.0,0.0,0.0,0.0,1.0799435099192343,1.5451732734675685,0.9961376920414934,1.0,1.0,1.539205338436183,,,,,,,backtest_calibrated
Underforecast,98,2026-03-03 11:00:00,12,26.00312215,22.28360803190429,19.791166687293632,,-3.7195141180957094,3.7195141180957094,3.7195141180957094,-3.7195141180957094,400.59741889121733,0.40059741889121736,662.8268567528721,0.6043771685017522,46.74645106295571,46.74645106295571,0.0,0.0,0.6758583656755222,1.1345934241439273,0.9919267716719791,1.0,1.0,1.1254335923713423,,,,,,,backtest_calibrated
Underforecast,99,2025-08-26 15:00:00,16,14.299292659999999,10.59150822688412,12.13509767217098,,-3.7077844331158794,3.7077844331158794,3.7077844331158794,-3.7077844331158794,759.8832021953186,0.7598832021953187,793.08554311052,0.9581352337038194,25.6754285561257,0.0,14.489266208981611,13.387191062902717,0.2800064034568825,0.8960078198214185,0.9735178371504961,1.0,1.0,0.8722795948224789,,,,,,,backtest_calibrated
Underforecast,100,2026-02-08 08:00:00,9,3.7076480000000003,0.0,0.0,,-3.7076480000000003,3.7076480000000003,3.7076480000000003,-3.7076480000000003,0.0,0.0,139.5606137276183,0.0,35.160715455059204,20.473121669766506,0.27092113070886126,16.996371180250332,1.0644257968812212,1.0,1.0,1.0,1.0,1.0,,,,,,,backtest_calibrated
Overforecast,1,2026-04-02 14:00:00,15,0.08460199999999998,31.063235965734748,29.204611175049255,,30.978633965734748,30.978633965734748,-30.978633965734748,30.978633965734748,865.0351295434097,0.8650351295434097,819.3801870194399,1.0557188753734006,0.0,0.0,0.0,0.0,0.5059426434874191,1.0461287660569436,1.0089658152722663,1.0087489571893349,1.0,1.0647427590583327,,,,,,,backtest_calibrated
Overforecast,2,2026-04-02 13:00:00,14,0.088372,30.784990636031043,30.40385836255587,,30.696618636031044,30.696618636031044,-30.696618636031044,30.696618636031044,853.4331048661674,0.8534331048661673,846.5928619365725,1.0080797313999883,0.3149535030608719,0.3149535030608719,0.0,0.0,0.5328225529905681,1.0036676671734175,1.0089658152722663,1.0,1.0,1.012666366072041,,,,,,,backtest_calibrated
Overforecast,3,2026-05-17 12:00:00,13,0.001229,28.920029344887876,29.90698985767764,,28.918800344887877,28.918800344887877,-28.918800344887877,28.918800344887877,934.8815729508738,0.9348815729508739,949.4386419678484,0.9846677095564564,0.5417705483552648,0.23544418821696503,0.0,0.3063263601382997,0.5419494691703515,0.9698438435769328,0.9970898017447253,1.0,1.0,0.9670214057154662,,,,,,,backtest_calibrated
Overforecast,4,2026-04-02 12:00:00,13,0.085625,28.87588014692903,29.608755698528256,,28.79025514692903,28.79025514692903,-28.79025514692903,28.79025514692903,778.1369574552754,0.7781369574552754,815.764316193575,0.9538747184801217,1.5462728101792615,0.8213188219866983,1.0,0.0,0.563829072512912,0.9666093364193056,1.0089658152722663,1.0,1.0,0.975275777170089,,,,,,,backtest_calibrated
Overforecast,5,2026-05-17 13:00:00,14,0.001213,28.661574207719525,29.562056260161558,,28.660361207719525,28.660361207719525,-28.660361207719525,28.660361207719525,999.5580136910597,0.9995580136910597,971.3030958362546,1.029089702252497,0.0,0.0,0.0,0.0,0.5042802657383505,0.9725654628166012,0.9970898017447253,1.0,1.0,0.9697351045035718,,,,,,,backtest_calibrated
Overforecast,6,2026-05-13 12:00:00,13,0.041887,28.60384272745161,29.04895018772237,,28.56195572745161,28.56195572745161,-28.56195572745161,28.56195572745161,915.6516421676214,0.9156516421676214,943.0024402744485,0.9709960473709198,0.0,0.0,0.0,0.0,0.5412503506820867,0.9875717078646542,0.9970898017447253,1.0,1.0,0.9846976784034679,,,,,,,backtest_calibrated
Overforecast,7,2026-05-18 12:00:00,13,0.0009419999999999999,28.43941191874061,29.027609881293422,,28.438469918740612,28.438469918740612,-28.438469918740612,28.438469918740612,948.235444188217,0.9482354441882169,950.8975791369979,0.9972003978060424,0.0,0.0,0.0,0.0,0.5258024850307098,0.9826186224303612,0.9970898017447253,1.0,1.0,0.979759007429764,,,,,,,backtest_calibrated
Overforecast,8,2026-05-13 13:00:00,14,0.041889,28.03973038126966,28.62660806256914,,27.99784138126966,27.99784138126966,-27.99784138126966,27.99784138126966,975.8258210838106,0.9758258210838107,964.986443274305,1.0112326736660946,56.24332204240316,0.0,0.0,56.24332204240316,0.5043271483310614,0.9825552196792504,0.9970898017447253,1.0,1.0,0.9796957891932287,,,,,,,backtest_calibrated
Overforecast,9,2026-05-16 12:00:00,13,0.000893,27.88470863353343,27.999944752960765,,27.88381563353343,27.88381563353343,-27.88381563353343,27.88381563353343,918.8870863558384,0.9188870863558384,947.920366653274,0.9693716040726708,29.940450305670815,0.0,0.0,29.940450305670815,0.5238449939027243,0.9988115034883206,0.9970898017447253,1.0,1.0,0.9959047639935206,,,,,,,backtest_calibrated
Overforecast,10,2026-04-29 13:00:00,14,1.318538,29.03800924587597,28.5506042748778,,27.71947124587597,27.71947124587597,-27.71947124587597,27.71947124587597,925.6516421676214,0.9256516421676214,935.9883051298361,0.9889564186800593,0.0,0.0,0.0,0.0,0.5118038266966088,1.0083027770014423,1.0089658152722663,1.0,1.0,1.0173430334385505,,,,,,,backtest_calibrated
Overforecast,11,2026-04-29 12:00:00,13,1.325802,28.973753703042675,28.69732215828298,,27.647951703042676,27.647951703042676,-27.647951703042676,27.647951703042676,861.6516421676213,0.8616516421676214,912.4088409499002,0.944370115123571,0.0,0.0,0.0,0.0,0.5480901915528281,1.000711665732517,1.0089658152722663,1.0,1.0,1.0096838616682766,,,,,,,backtest_calibrated
Overforecast,12,2026-05-18 11:00:00,12,0.0011330000000000001,27.453500922378126,27.250978769727542,,27.452367922378127,27.452367922378127,-27.452367922378127,27.452367922378127,835.0698710287807,0.8350698710287807,875.6123027350784,0.9536981931619066,0.0,0.0,0.0,0.0,0.5580043807902714,1.0102177692490262,0.9970898017447253,1.0,1.0,1.0072778352595102,,,,,,,backtest_calibrated
Overforecast,13,2026-05-16 13:00:00,14,0.0007700000000000001,27.301476245048296,27.52478725681625,,27.300706245048296,27.300706245048296,-27.300706245048296,27.300706245048296,978.5063653189258,0.9785063653189258,969.8009062180604,1.008976542551207,32.36953198544529,0.0,0.0,32.36953198544529,0.4865605896203144,0.9950559595033166,0.9970898017447253,1.0,1.0,0.9921601493860693,,,,,,,backtest_calibrated
Overforecast,14,2026-05-18 13:00:00,14,0.001149,27.221116728110022,28.474523559219175,,27.21996772811002,27.21996772811002,-27.21996772811002,27.21996772811002,1007.1828060591118,1.007182806059112,972.7550128923399,1.035392049087885,0.0,0.0,0.0,0.0,0.4893954140907876,0.9590429045126128,0.9970898017447253,1.0,1.0,0.9562518995251665,,,,,,,backtest_calibrated
Overforecast,15,2026-05-13 11:00:00,12,0.039043999999999995,27.228840040331423,26.80843733576054,,27.189796040331423,27.189796040331423,-27.189796040331423,27.189796040331423,799.5473556663823,0.7995473556663822,867.2079187501666,0.9219788454177197,0.0,0.0,0.0,0.0,0.5684034667753155,1.0186612722958461,0.9970898017447253,1.0,1.0,1.0156967660384948,,,,,,,backtest_calibrated
Overforecast,16,2026-05-19 12:00:00,13,0.007353,27.141234575377794,27.425854975662237,,27.133881575377796,27.133881575377796,-27.133881575377796,27.133881575377796,948.4936346810742,0.9484936346810742,952.2979038414691,0.9960051690284639,0.0,0.0,0.0,0.0,0.5102207758503644,0.9925330584828367,0.9970898017447253,1.0,1.0,0.9896445905077376,,,,,,,backtest_calibrated
Overforecast,17,2026-05-17 11:00:00,12,0.001081,27.006872515543574,27.26384415727821,,27.005791515543574,27.005791515543574,-27.005791515543574,27.005791515543574,814.2010287157586,0.8142010287157586,874.0702915032359,0.9315052080256458,0.0,0.0,0.0,0.0,0.566981034933721,0.9933114663830926,0.9970898017447253,1.0,1.0,0.9904207330866801,,,,,,,backtest_calibrated
Overforecast,18,2026-05-19 13:00:00,14,0.0074730000000000005,26.59296651518754,26.868202301674472,,26.58549351518754,26.58549351518754,-26.58549351518754,26.58549351518754,1009.5979211823133,1.0095979211823132,974.157285554553,1.0363808146315767,0.0,0.0,0.0,0.0,0.4727863369353022,0.9928674934165638,0.9970898017447253,1.0,1.0,0.9899780521695039,,,,,,,backtest_calibrated
Overforecast,19,2026-05-15 13:00:00,14,0.000537,26.525116720718867,27.243899933456724,,26.524579720718865,26.524579720718865,-26.524579720718865,26.524579720718865,981.7504152638958,0.9817504152638958,968.2478168889766,1.0139453951141388,0.0,0.0,0.0,0.0,0.48485227002992204,0.976676888985989,0.9970898017447253,1.0,1.0,0.9738345656076949,,,,,,,backtest_calibrated
Overforecast,20,2026-05-17 14:00:00,15,0.001128,26.46795688859997,26.774981368811897,,26.46682888859997,26.46682888859997,-26.46682888859997,26.46682888859997,998.764555811783,0.998764555811783,938.1733529658435,1.0645842291879137,0.36247699409628165,0.0,0.36247699409628165,0.0,0.45919131118139395,0.9828721212831333,0.9970898017447253,1.0087489571893349,1.0,0.9885858495587105,,,,,,,backtest_calibrated
Overforecast,21,2026-04-02 15:00:00,16,0.074786,26.472014295836694,24.539146013846974,,26.397228295836694,26.397228295836694,-26.397228295836694,26.397228295836694,820.619257576918,0.820619257576918,736.0251303989409,1.114933748433461,0.0,0.0,0.0,0.0,0.44564834718352625,1.060098043778977,1.0089658152722663,1.0087489571893349,1.0,1.0789605951282382,,,,,,,backtest_calibrated
Overforecast,22,2026-05-16 11:00:00,12,0.000933,26.346068049868347,25.9808792765026,,26.345135049868347,26.345135049868347,-26.345135049868347,26.345135049868347,803.6516421676214,0.8036516421676214,872.459540330357,0.9211334222596942,7.5621171859888925,0.0,0.0,7.5621171859888925,0.5535608909782062,1.016861423987185,0.9970898017447253,1.0,1.0,1.0139021556452412,,,,,,,backtest_calibrated
Overforecast,23,2026-05-15 12:00:00,13,0.000517,26.049731903830942,27.035498273392644,,26.049214903830944,26.049214903830944,-26.049214903830944,26.049214903830944,915.5063653189259,0.9155063653189259,946.3420392333784,0.967415931411615,0.0,0.0,0.0,0.0,0.5122558380596609,0.9663707510926658,0.9970898017447253,1.0,1.0,0.9635584206188873,,,,,,,backtest_calibrated
Overforecast,24,2026-05-13 14:00:00,15,0.039973,25.924907733851043,25.456840714903237,,25.884934733851043,25.884934733851043,-25.884934733851043,25.884934733851043,975.8258210838106,0.9758258210838107,931.6619209468618,1.0474033543112553,10.801267143159775,0.0,0.0,10.801267143159775,0.4514320585241214,1.0216203513536921,0.9970898017447253,1.0,1.0,1.0186472335896295,,,,,,,backtest_calibrated
Overforecast,25,2026-05-19 11:00:00,12,0.007567999999999999,25.827923323604562,25.161128028875854,,25.820355323604563,25.820355323604563,-25.820355323604563,25.820355323604563,831.3893481798351,0.831389348179835,877.086302283115,0.9478991360549953,0.0,0.0,0.0,0.0,0.5312435481449848,1.0293426974860278,0.9970898017447253,1.0,1.0,1.0263471061637242,,,,,,,backtest_calibrated
Overforecast,26,2026-04-29 11:00:00,12,1.2115169999999997,27.025722710505466,25.965584439619718,,25.814205710505465,25.814205710505465,-25.814205710505465,25.814205710505465,742.7827998545993,0.7427827998545993,833.9915605924228,0.8906358708557749,0.0,0.0,0.0,0.0,0.5700996929036618,1.0317490716520485,1.0089658152722663,1.0,1.0,1.040999543235813,,,,,,,backtest_calibrated
Overforecast,27,2026-04-02 11:00:00,12,0.075202,25.83341453646803,25.693596422385042,,25.75821253646803,25.75821253646803,-25.75821253646803,25.75821253646803,647.4368009987278,0.6474368009987278,729.0126118907614,0.8881009607221209,0.18379581608297985,0.18379581608297985,0.0,0.0,0.579810165487191,0.9967488463702578,1.0089658152722663,1.0,1.0,1.0056855123996582,,,,,,,backtest_calibrated
Overforecast,28,2026-04-29 14:00:00,15,1.277618,26.920103080306085,25.832307116609968,,25.642485080306084,25.642485080306084,-25.642485080306084,25.642485080306084,929.1580074865471,0.9291580074865472,903.1221151299576,1.028828761825684,0.0,0.0,0.0,0.0,0.46410018037932566,1.0332887637209014,1.0089658152722663,1.0,1.0,1.0425530398993315,,,,,,,backtest_calibrated
Overforecast,29,2026-05-18 14:00:00,15,0.0010940000000000001,25.033333948762408,25.78257311015256,,25.03223994876241,25.03223994876241,-25.03223994876241,25.03223994876241,1005.6192789630875,1.0056192789630873,939.6946249739146,1.0701554018051374,0.0,0.0,0.0,0.0,0.4468544495050617,0.9653807394651355,0.9970898017447253,1.0087489571893349,1.0,0.9709927851304238,,,,,,,backtest_calibrated
Overforecast,30,2026-03-18 13:00:00,14,0.048127,24.98927128254705,26.173143763024765,,24.94114428254705,24.94114428254705,-24.94114428254705,24.94114428254705,777.2764345356734,0.7772764345356734,778.6143395565866,0.9982816845863959,0.0,0.0,0.0,0.0,0.499901164670191,0.9625413452785141,0.9919267716719791,1.0,1.0,0.9547705292229203,,,,,,,backtest_calibrated
Overforecast,31,2026-05-15 11:00:00,12,0.000742,24.87009852066019,25.032748887788348,,24.86935652066019,24.86935652066019,-24.86935652066019,24.86935652066019,797.5676305909534,0.7975676305909535,870.7793438700052,0.9159239205724875,0.0,0.0,0.0,0.0,0.5413760745413799,0.9964173036271495,0.9970898017447253,1.0,1.0,0.9935175317286082,,,,,,,backtest_calibrated
Overforecast,32,2026-05-19 14:00:00,15,0.0045449999999999996,24.7765945942904,24.164592370621985,,24.7720495942904,24.7720495942904,-24.7720495942904,24.7720495942904,1010.2172001454007,1.0102172001454006,941.174160181893,1.0733584100419464,0.0,0.0,0.0,0.0,0.4272411392589506,1.019490321551297,0.9970898017447253,1.0087489571893349,1.0,1.0254169223275205,,,,,,,backtest_calibrated
Overforecast,33,2026-05-15 14:00:00,15,0.0005560000000000001,24.614147111220255,24.304135826203773,,24.613591111220256,24.613591111220256,-24.613591111220256,24.613591111220256,989.1342500387663,0.9891342500387664,935.0038192045321,1.0578932724363483,0.0,0.0,0.0,0.0,0.4320795682172114,1.0068490972861084,0.9970898017447253,1.0087489571893349,1.0,1.0127022108619546,,,,,,,backtest_calibrated
