Stage,ForecastColumn,Replay_Horizon_Bucket,DailyMaxTempBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,Days2to7,4.0,16,5,235.2280214,233.6844970703125,1.5435243296875059,5.436808463281244,2.3104321973091215,40.0,9.219218046875,11.194426269531249,5.363900300781239,6.42348185510457
xgb_component,XGB_Pred_MWH,Days2to7,4.0,20,5,223.3967614,221.23999938964843,2.156762010351565,5.056203484570313,2.206432992715091,40.0,9.610106774218753,11.985706396484375,3.9280955234374915,6.42289534018786
xgb_component,XGB_Pred_MWH,Day1,4.0,16,1,223.5636,228.47964477539062,-4.916044775390617,4.916044775390617,2.1989468658541087,0.0,4.916044775390617,-4.916044775390617,4.916044775390617,4.916044775390617
xgb_component,XGB_Pred_MWH,Days2to7,6.0,20,4,262.43008925,259.65888595581055,2.7712032941894478,4.703387567138677,1.7795135710109102,50.0,8.425135786328134,9.850953173828145,3.7675885986328126,5.857416302769111
xgb_component,XGB_Pred_MWH,Days2to7,4.0,19,5,237.23194800000002,236.06643981933593,1.1655081806640624,4.346940185351559,1.8082884983508685,40.0,7.636876637499995,10.622141357421867,2.8299418046875076,5.366104887511974
xgb_component,XGB_Pred_MWH,Days2to7,6.0,19,4,280.77387275,281.19056701660156,-0.41669426660156716,4.307921435546874,1.5508718247201467,50.0,6.438902575781265,4.336674601562493,7.339857421875024,4.717072984444347
xgb_component,XGB_Pred_MWH,Days2to7,4.0,17,5,247.3834616,245.00467834472656,2.3787832552734356,4.292378873632811,1.733568237899258,60.0,8.875488945312497,12.416772607421876,3.563563452148429,5.975876541777749
xgb_component,XGB_Pred_MWH,Days2to7,6.0,18,4,294.76617650000003,297.14221954345703,-2.376043043457031,4.250073435058596,1.4523927918946795,25.0,8.505626556445323,3.7480607832031296,10.54458331640626,5.710468517200406
xgb_component,XGB_Pred_MWH,Day1,5.0,16,2,265.076633,260.88499450683594,4.191638493164049,4.191638493164049,1.5797732615207067,100.0,4.48186136425781,4.55441708203125,0.0,4.207308113499065
xgb_component,XGB_Pred_MWH,Day1,5.0,17,2,275.2236165,271.3243103027344,3.8993061972656164,3.8993061972656164,1.4170491504919522,100.0,3.912657020703102,3.9159947265624737,0.0,3.89934190948218
xgb_component,XGB_Pred_MWH,Days2to7,4.0,18,5,247.2181482,245.4221405029297,1.7960076970703085,3.0299247802734386,1.2125826305295568,40.0,7.707280630078123,11.922617374999987,1.384275512695325,5.404562111817328
xgb_component,XGB_Pred_MWH,Day1,4.0,20,1,202.8899,199.89151000976562,2.9983899902343865,2.9983899902343865,1.4778409325621367,100.0,2.9983899902343865,2.9983899902343865,0.0,2.9983899902343865
xgb_component,XGB_Pred_MWH,Days2to7,6.0,16,4,294.87588700000003,297.1396179199219,-2.263730919921869,2.6608064326171927,0.9178819204299988,25.0,4.600839737304682,0.7941510253906472,4.718735562500001,3.2502543838261904
xgb_component,XGB_Pred_MWH,Day1,5.0,18,2,272.30717500000003,269.8031921386719,2.503982861328126,2.503982861328126,0.9235055559947349,100.0,3.3223134472656226,3.526896093749997,0.0,2.7048625937168693
xgb_component,XGB_Pred_MWH,Day1,5.0,20,2,242.86192899999998,241.18394470214844,1.6779842978515518,2.140036795898439,0.8751155808625558,50.0,3.4824242341796805,3.8180210937499908,0.4620524980468872,2.7194464127163127
xgb_component,XGB_Pred_MWH,Day1,5.0,19,2,259.16775,257.4132995605469,1.7544504394531373,1.7544504394531373,0.6750986568898353,100.0,2.2677769238281487,2.3961085449219013,0.0,1.8681063858386304
xgb_component,XGB_Pred_MWH,Day1,4.0,19,1,216.810875,217.57757568359375,-0.76670068359374,0.76670068359374,0.3536264883363161,0.0,0.76670068359374,-0.76670068359374,0.76670068359374,0.76670068359374
xgb_component,XGB_Pred_MWH,Day1,4.0,18,1,226.999225,226.6837921142578,0.3154328857421831,0.3154328857421831,0.1389576928036574,100.0,0.3154328857421831,0.3154328857421831,0.0,0.3154328857421831
xgb_component,XGB_Pred_MWH,Day1,4.0,17,1,232.403908,232.34335327148438,0.060554728515626266,0.060554728515626266,0.02605581336249572,100.0,0.060554728515626266,0.060554728515626266,0.0,0.060554728515626266
lgb_component,LGB_Pred_MWH,Days8to16,6.0,16,2,314.23009549999995,296.2382855029673,17.991809997032675,17.991809997032675,5.739830571263456,100.0,23.21751654151488,24.52394317763543,0.0,19.140898381697145
lgb_component,LGB_Pred_MWH,Days8to16,5.0,16,2,275.59020799999996,257.879651385365,17.71055661463501,17.71055661463501,6.419093573890446,100.0,19.463947410818555,19.90229510986444,0.0,17.845658666232033
lgb_component,LGB_Pred_MWH,Days8to16,5.0,17,2,285.19156599999997,267.7391647582957,17.452401241704308,17.452401241704308,6.120317711543276,100.0,17.970685773615365,18.10025690659313,0.0,17.464421721430416
lgb_component,LGB_Pred_MWH,Days8to16,7.0,17,2,326.6075035,313.6267465113051,12.980756988694878,12.980756988694878,3.961755208143214,100.0,17.897650325327884,19.126873659486137,0.0,14.362270089736132
lgb_component,LGB_Pred_MWH,Days8to16,5.0,18,2,281.04702499999996,268.2466999502775,12.80032504972246,12.80032504972246,4.542527126859741,100.0,16.874211087359573,17.89268259676885,0.0,13.776081691305137
lgb_component,LGB_Pred_MWH,Days8to16,6.0,17,2,320.06404150000003,307.3742808307223,12.689760669277717,12.689760669277717,3.9719766495695303,100.0,14.873828007056982,15.4198448415018,0.0,12.980115000683782
lgb_component,LGB_Pred_MWH,Days8to16,6.0,18,2,313.34288300000003,301.81387617905796,11.529006820942072,11.529006820942072,3.683564976981791,100.0,12.680016697696761,12.967769166885432,0.0,11.61843515132022
lgb_component,LGB_Pred_MWH,Days8to16,4.0,16,5,232.0602882,224.6479663260255,7.412321873974503,11.391883996618315,4.892853334353783,60.0,18.567324961501036,21.107661289842838,6.412114899103358,12.970391429312924
lgb_component,LGB_Pred_MWH,Days8to16,7.0,18,2,327.4006875,316.1847209559055,11.215966544094528,11.215966544094528,3.4095937799403586,100.0,17.538198080143008,19.118755964155127,0.0,13.720495112643329
lgb_component,LGB_Pred_MWH,Days8to16,4.0,17,5,244.5820464,235.9461145298334,8.635931870166592,10.30586493280694,4.195122404251931,80.0,17.672535844107898,19.868288630346427,4.17483265660087,12.366098382210167
lgb_component,LGB_Pred_MWH,Days8to16,4.0,19,5,238.31472320000003,231.8216526834549,6.493070516545129,9.778930764939195,4.095049752438854,80.0,15.359531280265548,17.17597598774489,8.214650620985168,10.786210035566297
lgb_component,LGB_Pred_MWH,Days8to16,5.0,19,2,266.229833,256.4844974028889,9.745335597111094,9.745335597111094,3.635747859700559,100.0,15.886413399171468,17.42168284968656,0.0,12.405558151185442
lgb_component,LGB_Pred_MWH,Days8to16,7.0,20,2,295.3019955,285.5867310498786,9.715264450121424,9.715264450121424,3.2953712082544895,100.0,12.476229155538169,13.166470331892356,0.0,10.31005263682797
lgb_component,LGB_Pred_MWH,Days8to16,6.0,19,2,299.40495799999997,289.9417530609412,9.463204939058755,9.463204939058755,3.163885676739268,100.0,9.719372582679057,9.783414493584132,0.0,9.468620906839357
lgb_component,LGB_Pred_MWH,Days8to16,4.0,18,5,246.6498516,239.64300570958116,7.006845890418828,9.383591445273288,3.7952433600834765,80.0,14.96273983916717,17.16312146301277,5.941863887136151,10.527641877828422
lgb_component,LGB_Pred_MWH,Days8to16,6.0,20,2,277.9522455,268.7514212862373,9.2008242137627,9.2008242137627,3.3259357206943405,100.0,10.480278321518075,10.800141848456917,0.0,9.338789167188963
lgb_component,LGB_Pred_MWH,Days2to7,5.0,20,4,253.99283724999998,245.1753034715,8.8175337785,9.162935667148552,3.5078428402270596,75.0,15.919371224755752,18.902174937000666,0.6908037772971056,11.22096405170477
lgb_component,LGB_Pred_MWH,Days8to16,7.0,19,2,316.310283,307.8273838357896,8.482899164210409,8.482899164210409,2.684975466038787,100.0,11.985819153368885,12.861549150658504,0.0,9.546316249422263
lgb_component,LGB_Pred_MWH,Days8to16,7.0,16,2,317.31320800000003,309.05803856786565,8.25516943213438,8.25516943213438,2.5927755331201174,100.0,11.993591123110672,12.928196545854746,0.0,9.48604262897925
lgb_component,LGB_Pred_MWH,Days8to16,4.0,20,5,224.28126820000003,217.26293289476553,7.018335305234461,8.244055783828344,3.61092793477345,80.0,12.828553793753253,15.72994689902228,3.0643011964847062,9.234759315061348
lgb_component,LGB_Pred_MWH,Days2to7,5.0,19,4,269.66171025,262.89353299687775,6.768177253122232,8.137934125938031,2.9492390882780573,75.0,13.038275942196993,14.665910108960702,2.739513745631598,9.258227026028612
lgb_component,LGB_Pred_MWH,Days8to16,5.0,20,2,247.5269705,239.48352335973198,8.043447140268029,8.043447140268029,3.253971761379465,100.0,11.375941155941643,12.209064659860047,0.0,9.058113005357015
lgb_component,LGB_Pred_MWH,Day1,4.0,16,1,223.5636,231.39325378596718,-7.829653785967167,7.829653785967167,3.502204198701026,0.0,7.829653785967167,-7.829653785967167,7.829653785967167,7.829653785967167
lgb_component,LGB_Pred_MWH,Days2to7,5.0,18,4,278.1835955,274.38292816643224,3.800667333567759,6.90659241899769,2.4477618318354017,75.0,10.848649595892557,12.835849349477996,6.2118501708598615,7.794387172849213
