Month,Hour,N,Bias_Delta_F,Bias_Std_F,Month_Count,Month_Delta_F,Global_Delta_F,Bias_Source,Applied_Delta_F
10,20,186,0.895236198924731,2.748426652418233,4464,1.1963781323924731,1.7938864215061423,month_hour,0.895236198924731
10,21,186,0.5420106666666669,2.181171941847379,4464,1.1963781323924731,1.7938864215061423,month_hour,0.5420106666666669
10,22,186,0.7781824193548391,2.180314864759221,4464,1.1963781323924731,1.7938864215061423,month_hour,0.7781824193548391
10,23,186,1.1133439623655916,2.0517037272765424,4464,1.1963781323924731,1.7938864215061423,month_hour,1.1133439623655916
11,0,180,1.5889229444444444,2.342700797339964,4314,1.8667551529902644,1.7938864215061423,month_hour,1.5889229444444444
11,1,174,1.5862713505747124,2.4796039589894106,4314,1.8667551529902644,1.7938864215061423,month_hour,1.5862713505747124
11,2,180,1.6297214388888892,2.372493949045458,4314,1.8667551529902644,1.7938864215061423,month_hour,1.6297214388888892
11,3,180,1.5632205833333337,2.454766953202874,4314,1.8667551529902644,1.7938864215061423,month_hour,1.5632205833333337
11,4,180,1.5100547611111113,2.4620005271046272,4314,1.8667551529902644,1.7938864215061423,month_hour,1.5100547611111113
11,5,180,1.6064490500000002,2.421766395757698,4314,1.8667551529902644,1.7938864215061423,month_hour,1.6064490500000002
11,6,180,2.1030208722222223,2.331488892986561,4314,1.8667551529902644,1.7938864215061423,month_hour,2.1030208722222223
11,7,180,2.0140851777777775,2.288047839975043,4314,1.8667551529902644,1.7938864215061423,month_hour,2.0140851777777775
11,8,180,2.7504164999999996,2.384949453026559,4314,1.8667551529902644,1.7938864215061423,month_hour,2.7504164999999996
11,9,180,3.3548645111111113,1.9225205073299956,4314,1.8667551529902644,1.7938864215061423,month_hour,3.3548645111111113
11,10,180,3.4331766277777773,2.158679515575441,4314,1.8667551529902644,1.7938864215061423,month_hour,3.4331766277777773
11,11,180,2.8145287722222223,2.1503200889537624,4314,1.8667551529902644,1.7938864215061423,month_hour,2.8145287722222223
11,12,180,1.8838239333333333,2.239377348213911,4314,1.8667551529902644,1.7938864215061423,month_hour,1.8838239333333333
11,13,180,1.2164078388888886,2.284332090720537,4314,1.8667551529902644,1.7938864215061423,month_hour,1.2164078388888886
11,14,180,0.7492067222222216,2.300044892437745,4314,1.8667551529902644,1.7938864215061423,month_hour,0.7492067222222216
11,15,180,0.6165107388888886,2.1861214185164823,4314,1.8667551529902644,1.7938864215061423,month_hour,0.6165107388888886
11,16,180,0.5632896555555559,2.0811316695015005,4314,1.8667551529902644,1.7938864215061423,month_hour,0.5632896555555559
11,17,180,1.0818403388888893,1.9054407852516801,4314,1.8667551529902644,1.7938864215061423,month_hour,1.0818403388888893
11,18,180,2.506538694444444,2.5507385651955525,4314,1.8667551529902644,1.7938864215061423,month_hour,2.506538694444444
11,19,180,2.571515694444445,2.4765619874824423,4314,1.8667551529902644,1.7938864215061423,month_hour,2.571515694444445
11,20,180,2.1851454666666665,2.3752581505718657,4314,1.8667551529902644,1.7938864215061423,month_hour,2.1851454666666665
11,21,180,1.8726846666666666,2.3102025126019945,4314,1.8667551529902644,1.7938864215061423,month_hour,1.8726846666666666
11,22,180,1.8444813666666668,2.1834277994552207,4314,1.8667551529902644,1.7938864215061423,month_hour,1.8444813666666668
11,23,180,1.7465965055555557,2.2673774325039324,4314,1.8667551529902644,1.7938864215061423,month_hour,1.7465965055555557
12,0,186,2.0623851720430104,2.076160008042968,4464,2.0357824870071686,1.7938864215061423,month_hour,2.0623851720430104
12,1,186,2.044989645161291,1.959413659385708,4464,2.0357824870071686,1.7938864215061423,month_hour,2.044989645161291
12,2,186,2.233012376344086,2.2145128555611238,4464,2.0357824870071686,1.7938864215061423,month_hour,2.233012376344086
12,3,186,2.18129867204301,2.2567045156405094,4464,2.0357824870071686,1.7938864215061423,month_hour,2.18129867204301
12,4,186,2.237790639784946,2.2660397595664783,4464,2.0357824870071686,1.7938864215061423,month_hour,2.237790639784946
12,5,186,2.195482360215054,2.1482790423965543,4464,2.0357824870071686,1.7938864215061423,month_hour,2.195482360215054
12,6,186,2.369837467741936,2.075812666641347,4464,2.0357824870071686,1.7938864215061423,month_hour,2.369837467741936
12,7,186,2.3076024784946236,2.2731619480523197,4464,2.0357824870071686,1.7938864215061423,month_hour,2.3076024784946236
12,8,186,2.573894301075269,2.256595533171705,4464,2.0357824870071686,1.7938864215061423,month_hour,2.573894301075269
12,9,186,3.2329288655913984,2.18592393150779,4464,2.0357824870071686,1.7938864215061423,month_hour,3.2329288655913984
12,10,186,3.1461280215053766,2.4420745227263905,4464,2.0357824870071686,1.7938864215061423,month_hour,3.1461280215053766
12,11,186,2.71973559139785,2.631134463194384,4464,2.0357824870071686,1.7938864215061423,month_hour,2.71973559139785
12,12,186,2.071248688172043,2.6802647197796943,4464,2.0357824870071686,1.7938864215061423,month_hour,2.071248688172043
12,13,186,1.382834822580645,2.711765039432487,4464,2.0357824870071686,1.7938864215061423,month_hour,1.382834822580645
12,14,186,0.84007552688172,2.7243698820607647,4464,2.0357824870071686,1.7938864215061423,month_hour,0.84007552688172
12,15,186,0.43424118279569884,2.743981087417496,4464,2.0357824870071686,1.7938864215061423,month_hour,0.43424118279569884
12,16,186,0.2504066021505373,2.768456952132318,4464,2.0357824870071686,1.7938864215061423,month_hour,0.2504066021505373
12,17,186,0.9877965967741934,2.18294960043568,4464,2.0357824870071686,1.7938864215061423,month_hour,0.9877965967741934
12,18,186,2.1801754946236556,2.019040293260903,4464,2.0357824870071686,1.7938864215061423,month_hour,2.1801754946236556
12,19,186,2.3441327956989246,2.0014533970844632,4464,2.0357824870071686,1.7938864215061423,month_hour,2.3441327956989246
12,20,186,2.3441322419354838,2.0036902842380337,4464,2.0357824870071686,1.7938864215061423,month_hour,2.3441322419354838
12,21,186,2.2830528655913973,1.8629860614629372,4464,2.0357824870071686,1.7938864215061423,month_hour,2.2830528655913973
12,22,186,2.2241382258064517,2.068299746446869,4464,2.0357824870071686,1.7938864215061423,month_hour,2.2241382258064517
12,23,186,2.2114590537634404,2.1140469416877776,4464,2.0357824870071686,1.7938864215061423,month_hour,2.2114590537634404
