Stage,ForecastColumn,Replay_Horizon_Bucket,CloudCoverBucket,SolarLossBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Overcast,None,15,10,245.6839538,244.2482380365759,1.4357157634240907,7.840890579926187,3.360329644431986,40.0,19.825996290619724,19.819358958676304,19.88573227811051,10.918324839102851
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Overcast,Medium,12,3,139.58216666666667,138.54454682914232,1.037619837524365,7.655653621102829,5.290956538267594,33.33333333333333,11.798797400590491,13.03991018794079,6.834346251189288,8.685473831749956
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Overcast,Medium,12,9,196.90393766666668,204.0444308141921,-7.140493147525443,7.588779324520017,4.210612569725207,11.11111111111111,15.566281924925148,2.0172877964755855,19.930402221277973,9.834517841032385
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Partly Cloudy,Extreme,11,4,173.248502,180.73197835735056,-7.483476357350568,7.562229582058762,4.3460036279807,25.0,16.322960382477966,0.15750644941638825,18.744062364211374,10.790583928347598
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Overcast,Extreme,10,14,164.77815335714286,171.36013993288296,-6.581986575740094,7.384612781284216,4.704637690148154,7.142857142857142,10.423944857256826,5.6183834388088485,32.37185860561837,10.644674039435252
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Clear/Low,High,12,1,192.297858,199.63577790103562,-7.337919901035633,7.337919901035633,3.8159134882488566,0.0,7.337919901035633,-7.337919901035633,7.337919901035633,7.337919901035633
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Overcast,Low,13,1,144.55025,151.8581816877619,-7.307931687761908,7.307931687761908,5.05563407034018,0.0,7.307931687761908,-7.307931687761908,7.307931687761908,7.307931687761908
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Overcast,Extreme,10,2,152.216079,159.50941671318924,-7.293337713189246,7.293337713189246,4.555056685660217,0.0,9.845914919991705,-4.102616204686171,10.48405922169232,7.960746117258902
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Some Clouds,High,11,8,172.63187575,169.8797009063976,2.7521748436024023,7.205637108276138,3.6719478419763014,37.5,19.073834713285848,20.95171941675369,7.462221634770287,10.536227391281763
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Mostly Cloudy,Medium,12,1,188.893,196.07598843110267,-7.182988431102672,7.182988431102672,3.8026758170512784,0.0,7.182988431102672,-7.182988431102672,7.182988431102672,7.182988431102672
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Overcast,Extreme,13,2,168.603462,175.23744432270007,-6.633982322700064,7.151131511826264,3.7568852924831546,50.0,12.458317369986316,0.5171491891262008,13.785113834526328,9.754404305611468
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Mostly Cloudy,None,14,3,241.33447733333333,240.65375612927778,0.6807212040555631,7.029353377942319,3.0573994237011264,66.66666666666666,9.09795029468167,7.397958430087812,9.522948260830134,7.366172690719457
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Clear/Low,High,11,133,174.2938467669173,174.85477320439597,-0.5609264374786634,7.010113542843858,4.053560947298624,42.857142857142854,15.132065728176451,18.419045804727176,22.216199046776296,8.706887310217187
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Mostly Cloudy,Extreme,11,2,141.8416205,148.7493207042111,-6.90770020421111,6.90770020421111,4.762191872926814,0.0,8.62915487152234,-4.7558818700720735,9.059518538350147,7.235098081878028
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Overcast,Low,13,7,205.6403687142857,204.5835824773409,1.0567862369448042,6.854004661344594,3.106146221954756,57.14285714285714,16.60712984094639,23.695265540807384,11.881706041039052,10.504799952755478
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Partly Cloudy,Extreme,13,1,122.848291,129.6464238043201,-6.798132804320105,6.798132804320105,5.5337626180897415,0.0,6.798132804320105,-6.798132804320105,6.798132804320105,6.798132804320105
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Clear/Low,Extreme,11,1,117.621416,124.40302106647874,-6.781605066478747,6.781605066478747,5.765621004323521,0.0,6.781605066478747,-6.781605066478747,6.781605066478747,6.781605066478747
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Overcast,None,14,10,235.2006782,234.47744666333074,0.7232315366692689,6.577093788979672,2.7794820696937044,60.0,12.764748428705794,16.28883686483354,12.373183046913823,8.196467681703272
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Clear/Low,Extreme,10,81,161.83480307407407,161.86756507944878,-0.032762005374705805,6.291720009994057,3.7280682838506967,45.67901234567901,13.790912078133118,37.05414140149682,23.759495209662163,9.052650137869028
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Clear/Low,Extreme,10,148,158.88244159459458,159.03749407237555,-0.15505247778096373,6.2696913984437606,3.9273909811570342,46.62162162162162,12.846478375111245,21.8633175362975,21.101261282261248,7.800272489568529
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Clear/Low,High,11,85,173.4768423647059,173.9147012239441,-0.43785885923821416,6.168462529266168,3.4630482803286236,47.05882352941176,13.70502129091148,40.96786351194413,19.997958944070632,8.76269370778769
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Some Clouds,Extreme,10,8,161.590979875,161.15326215699858,0.43771771800142645,6.155650018743703,3.6604405729451877,50.0,12.514255755037153,18.23756890284139,10.061407263121055,8.31233471652231
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Overcast,Medium,12,5,212.15958140000004,213.00291514681294,-0.8433337468129366,6.065111671512648,2.795791302323803,40.0,12.550833629513761,9.040566945104842,14.891011419119707,8.032648183172464
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Clear/Low,High,10,20,151.6130964,155.18942848301688,-3.576332083016868,5.7777847174029775,3.801574269847549,20.0,10.237659570027574,17.418958142691224,14.126008814308904,7.144015120832076
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Clear/Low,Extreme,10,13,149.15196192307693,150.50100205966228,-1.3490401365853641,5.715893792991489,3.85334022394175,53.84615384615385,10.37422612547905,10.709263444834718,14.289489928450564,6.918587164167882
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Clear/Low,High,11,14,158.57351285714284,160.67033049812008,-2.096817640977204,5.63766158167063,3.499396390002235,50.0,10.664998143210488,5.663823296170733,16.606677482415193,7.106649802947503
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Mostly Cloudy,None,14,2,279.94458699999996,274.43839880735163,5.506188192648324,5.506188192648324,2.0253187439915568,100.0,7.755229856322103,8.317490272240548,0.0,6.182356168612366
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Some Clouds,Extreme,10,7,170.50284971428573,167.83475521191716,2.668094502368569,5.454334901145169,3.262041426424947,42.857142857142854,11.135454256947469,19.392610706252185,3.18896555716843,7.9659958148402135
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Mostly Cloudy,Low,14,1,265.148,270.5788998503378,-5.430899850337767,5.430899850337767,2.0482522403856587,0.0,5.430899850337767,-5.430899850337767,5.430899850337767,5.430899850337767
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Overcast,High,11,3,160.11962200000002,165.41304928364545,-5.293427283645438,5.293427283645438,3.296473277370819,0.0,6.50573262591588,-4.185422787918554,6.944601355520547,5.425562956608356
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Overcast,Low,15,1,148.279183,153.51795445457262,-5.238771454572628,5.238771454572628,3.5330458049344857,0.0,5.238771454572628,-5.238771454572628,5.238771454572628,5.238771454572628
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Mostly Cloudy,High,11,6,183.9032595,183.9044276605822,-0.0011681605822104757,5.1102494044242235,2.809309223528213,50.0,7.484027952383116,6.660765279495024,8.307290625271207,5.442980218851228
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Overcast,High,11,2,203.21096649999998,201.99719587090095,1.213770629099045,5.083028903953064,2.5981843693658653,50.0,6.0540454072323,6.296799533052109,3.869258274854019,5.225937425810395
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Overcast,High,11,1,127.2852,132.3364848496126,-5.0512848496125855,5.0512848496125855,3.968477756732586,0.0,5.0512848496125855,-5.0512848496125855,5.0512848496125855,5.0512848496125855
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Partly Cloudy,High,12,1,116.123233,120.9051053325253,-4.781872332525296,4.781872332525296,4.117929038821453,0.0,4.781872332525296,-4.781872332525296,4.781872332525296,4.781872332525296
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Some Clouds,High,11,2,152.5754875,149.93657877869848,2.638908721301533,4.6704660780753215,2.9791985147723246,50.0,6.781593055116548,7.3093747993768545,2.0315573567737886,5.364428452856237
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Overcast,High,13,1,133.698016,137.7629589391607,-4.064942939160716,4.064942939160716,3.0403913691290048,0.0,4.064942939160716,-4.064942939160716,4.064942939160716,4.064942939160716
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Partly Cloudy,Extreme,10,6,140.11402033333334,142.66796239768794,-2.5539420643545987,3.7976035817231732,2.7618973862704332,16.666666666666664,6.68528464573334,3.730984552105724,9.464415507883984,4.772405579879872
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Mostly Cloudy,Extreme,14,1,144.080041,147.76661598750928,-3.686574987509289,3.686574987509289,2.558699290979025,0.0,3.686574987509289,-3.686574987509289,3.686574987509289,3.686574987509289
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Overcast,Extreme,10,3,137.92068866666668,140.40880908690383,-2.488120420237152,3.5144831623528794,2.352042163411982,33.33333333333333,5.8143866282195775,1.5395441131735907,6.689342589070947,4.182292084300675
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Overcast,None,13,2,228.9080205,226.04245112976096,2.8655693702390295,2.8655693702390295,1.2481371459979183,100.0,3.115157156736643,3.1775541033610466,0.0,2.8825027821935096
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Overcast,Extreme,11,2,165.3365955,162.482766283847,2.853829216152974,2.853829216152974,1.918983574917137,100.0,3.3679067602343027,3.4964261462546347,0.0,2.9252815265448175
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Overcast,None,15,4,264.2401685,267.0802189072264,-2.8400504072264567,2.8400504072264567,1.116744383580962,0.0,4.926191122629606,-0.8210974979495518,5.080944881951808,3.4687132921146766
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Overcast,Extreme,12,2,168.4393035,171.0223770172428,-2.583073517242802,2.583073517242802,1.723311219712624,0.0,2.9171345885784645,-2.165497178073224,3.0006498564123802,2.616608261569807
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Overcast,Low,14,1,203.303516,205.82807957819887,-2.5245635781988653,2.5245635781988653,1.2417707415344776,0.0,2.5245635781988653,-2.5245635781988653,2.5245635781988653,2.5245635781988653
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Mostly Cloudy,Extreme,11,1,131.634341,134.14915789657243,-2.5148168965724267,2.5148168965724267,1.910456555233126,0.0,2.5148168965724267,-2.5148168965724267,2.5148168965724267,2.5148168965724267
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Mostly Cloudy,High,11,2,185.49807900000002,187.9459744236346,-2.4478954236346055,2.4478954236346055,1.3200240564502788,0.0,2.5935276812311088,-2.2658551016389765,2.6299357456302346,2.4546549011792913
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Mostly Cloudy,None,15,1,287.198,284.90319197582954,2.294808024170436,2.294808024170436,0.7990334278687304,100.0,2.294808024170436,2.294808024170436,0.0,2.294808024170436
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Overcast,Medium,13,1,209.910691,207.74888311704757,2.161807882952445,2.161807882952445,1.029870309441478,100.0,2.161807882952445,2.161807882952445,0.0,2.161807882952445
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Some Clouds,Extreme,11,2,190.20905399999998,191.8792764363006,-1.6702224363005769,2.1073916926931133,0.9671657989948804,50.0,3.443569641733575,0.43716925639253645,3.77761412899369,2.689004041118901
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Clear/Low,High,10,4,142.83833950000002,144.00911589741804,-1.1707763974180239,2.102947740869837,1.4288821232834332,25.0,3.3254806445967917,1.8643426869036261,3.5223933825722327,2.4557269026897326
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Mostly Cloudy,Extreme,10,1,117.116,115.22510399827375,1.8908960017262473,1.8908960017262473,1.614549678717039,100.0,1.8908960017262473,1.8908960017262473,0.0,1.8908960017262473
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Overcast,Low,13,2,224.4347955,222.63128352345717,1.8035119765428362,1.8035119765428362,0.7727217729176563,100.0,3.121729414067181,3.4512837734482673,0.0,2.4429096062299154
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Overcast,None,14,1,161.917833,163.6126585430918,-1.6948255430918095,1.6948255430918095,1.0467195068574129,0.0,1.6948255430918095,-1.6948255430918095,1.6948255430918095,1.6948255430918095
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Partly Cloudy,Extreme,10,3,162.26426333333333,163.89748514454016,-1.6332218112068138,1.6332218112068138,0.9898886519812793,0.0,2.1398978965292317,-0.69289647220711,2.1642401737442754,1.764082849462437
raw_xgb_lgb_production,Raw_Forecast_MWH,Days2to7,Overcast,Medium,13,1,271.321608,270.0974357893684,1.2241722106316502,1.2241722106316502,0.4511886169536671,100.0,1.2241722106316502,1.2241722106316502,0.0,1.2241722106316502
raw_xgb_lgb_production,Raw_Forecast_MWH,Days8to16,Mostly Cloudy,Medium,12,1,134.937925,135.518395540847,-0.5804705408469886,0.5804705408469886,0.4301759796936173,0.0,0.5804705408469886,-0.5804705408469886,0.5804705408469886,0.5804705408469886
raw_xgb_lgb_production,Raw_Forecast_MWH,Day1,Partly Cloudy,High,11,1,122.847,122.43084594390105,0.4161540560989465,0.4161540560989465,0.3387580128932302,100.0,0.4161540560989465,0.4161540560989465,0.0,0.4161540560989465
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Clear/Low,High,14,1,244.417066,281.4712951149884,-37.054229114988374,37.054229114988374,15.160246263241033,0.0,37.054229114988374,-37.054229114988374,37.054229114988374,37.054229114988374
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Mostly Cloudy,High,13,1,166.451883,199.72096563514935,-33.269082635149346,33.269082635149346,19.987207134898767,0.0,33.269082635149346,-33.269082635149346,33.269082635149346,33.269082635149346
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Day1,Overcast,High,12,1,212.925,241.1504018393178,-28.225401839317783,28.225401839317783,13.256029982067762,0.0,28.225401839317783,-28.225401839317783,28.225401839317783,28.225401839317783
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Mostly Cloudy,Medium,14,1,189.6312,216.11210943212592,-26.480909432125912,26.480909432125912,13.964426440441189,0.0,26.480909432125912,-26.480909432125912,26.480909432125912,26.480909432125912
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Day1,Mostly Cloudy,None,14,1,186.075341,161.517834426677,24.557506573322996,24.557506573322996,13.19761470883076,100.0,24.557506573322996,24.557506573322996,0.0,24.557506573322996
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Overcast,Medium,15,1,241.318358,265.56241329939843,-24.24405529939844,24.24405529939844,10.046502678175209,0.0,24.24405529939844,-24.24405529939844,24.24405529939844,24.24405529939844
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Day1,Mostly Cloudy,Extreme,11,1,196.959,219.67162578961816,-22.71262578961816,22.71262578961816,11.531651658273121,0.0,22.71262578961816,-22.71262578961816,22.71262578961816,22.71262578961816
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Clear/Low,Extreme,12,2,185.63299999999998,208.27164414973691,-22.638644149736933,22.638644149736933,11.934733242872051,0.0,32.015002416622245,-10.918196316130292,34.359091983343575,25.49268731143723
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Day1,Mostly Cloudy,None,13,1,169.701191,149.2937459053453,20.40744509465469,20.40744509465469,12.02551671817948,100.0,20.40744509465469,20.40744509465469,0.0,20.40744509465469
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Day1,Mostly Cloudy,Extreme,13,1,239.728,258.57894359238924,-18.85094359238923,18.85094359238923,7.863471764828985,0.0,18.85094359238923,-18.85094359238923,18.85094359238923,18.85094359238923
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Overcast,Extreme,13,2,210.81314149999997,225.22413663416043,-14.410995134160444,18.634916773286236,8.29069892464382,50.0,30.163712880614593,4.223921639125791,33.04591190744668,23.55709880066093
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Some Clouds,Extreme,12,1,123.229075,140.77848757590948,-17.549412575909486,17.549412575909486,14.24129214303482,0.0,17.549412575909486,-17.549412575909486,17.549412575909486,17.549412575909486
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Overcast,High,12,2,190.32982900000002,207.42283618537425,-17.093007185374248,17.093007185374248,9.060207342112548,0.0,19.205013754661756,-14.452998973764863,19.73301539698363,17.29567974948139
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Day1,Mostly Cloudy,High,11,1,144.303925,127.70047874870012,16.60344625129987,16.60344625129987,11.50588679504031,100.0,16.60344625129987,16.60344625129987,0.0,16.60344625129987
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Clear/Low,High,12,2,207.099983,191.32485200425958,15.775130995740426,15.775130995740426,7.2890542188672525,100.0,21.31438557826374,22.699199223894567,0.0,17.22781120052411
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Partly Cloudy,High,11,1,166.846666,182.38382847567735,-15.537162475677349,15.537162475677349,9.312240303127991,0.0,15.537162475677349,-15.537162475677349,15.537162475677349,15.537162475677349
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Mostly Cloudy,None,15,2,253.653179,240.6520923963645,13.001086603635486,13.978740694323733,6.7931066474145965,50.0,24.37960997723212,26.97982729795922,0.9776540906882474,19.090139975243044
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Mostly Cloudy,Low,13,4,232.99974749999998,238.24619712243464,-5.246449622434653,12.554751752147268,5.639535186829853,25.0,15.062861617909197,14.61660425942523,15.245983030755212,13.162572865324815
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Overcast,Extreme,11,10,185.1149496,193.54586383041288,-8.430914230412885,12.552787081377488,6.813586335564802,30.0,22.193762708676104,12.84775701391041,34.59741226429773,15.65311014844486
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Overcast,Extreme,12,3,147.300058,159.79160534175932,-12.491547341759334,12.491547341759334,7.878249506832565,0.0,24.83072833219423,-1.2901907208971863,29.323063452196777,17.402923945666394
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Overcast,Medium,14,1,236.918566,248.96750779189426,-12.048941791894265,12.048941791894265,5.085689144300436,0.0,12.048941791894265,-12.048941791894265,12.048941791894265,12.048941791894265
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Clear/Low,High,12,1,192.297858,204.274261318239,-11.976403318239022,11.976403318239022,6.228048217905278,0.0,11.976403318239022,-11.976403318239022,11.976403318239022,11.976403318239022
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Mostly Cloudy,Extreme,12,2,216.5454415,206.42089153749794,10.124549962502073,11.259596685993642,4.551437200436132,50.0,19.3592366559953,21.384146648495715,1.1350467234915698,15.14216066069964
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Mostly Cloudy,Low,14,1,131.52365,142.4289263261227,-10.905276326122703,10.905276326122703,8.291494591370222,0.0,10.905276326122703,-10.905276326122703,10.905276326122703,10.905276326122703
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Some Clouds,Extreme,11,4,155.94599975,159.9632867124318,-4.0172869624318075,10.686672000630605,7.5909237536016745,50.0,16.780464839132843,6.94541454668763,19.89522365323849,11.994009491162638
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Day1,Mostly Cloudy,Low,14,1,265.148,275.5439178626755,-10.395917862675503,10.395917862675503,3.9207981439330117,0.0,10.395917862675503,-10.395917862675503,10.395917862675503,10.395917862675503
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Partly Cloudy,Extreme,11,4,173.248502,183.12595028904764,-9.877448289047635,9.877448289047635,5.63383593902317,0.0,16.441503493482276,-3.637353394711141,17.15740006948195,11.633424895632022
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Mostly Cloudy,Extreme,10,5,160.791013,164.53737590197517,-3.746362901975158,9.861824802111652,5.7714693901919265,40.0,16.41864267595023,13.954447273645997,18.06143961081972,11.628883660058158
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Mostly Cloudy,None,13,3,196.61096933333332,194.9671508911639,1.6438184421694473,9.696266050446468,4.586619492563345,33.33333333333333,15.691969343010408,17.010126738923873,10.419339759356546,11.556533999286644
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Overcast,Medium,15,1,138.00525,147.5464813518039,-9.541231351803901,9.541231351803901,6.913672742018077,0.0,9.541231351803901,-9.541231351803901,9.541231351803901,9.541231351803901
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Overcast,Extreme,13,2,168.603462,178.14443328038755,-9.540971280387552,9.540971280387552,5.1509814516724175,0.0,15.337011831642597,-2.2959205913187475,16.786021969456357,11.980020553419616
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Overcast,None,13,2,222.65024549999998,221.22569510859927,1.4245503914007145,9.478233705281752,4.23405241904482,50.0,10.617874018402324,10.902784096682467,8.053683313881038,9.584688726796452
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Overcast,Extreme,10,14,164.77815335714286,172.98058776910108,-8.202434411958224,9.44566444737671,5.991601059062856,28.57142857142857,15.239263405327204,3.4174699204190517,35.28878148375031,12.607126016512918
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Overcast,None,15,10,245.6839538,246.43006536525863,-0.7461115652586301,9.426155627795074,4.002717933632634,50.0,18.996233441129515,18.879330402285376,20.048360790726775,11.963082375360786
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Overcast,None,14,10,235.2006782,236.15596731176342,-0.9552891117634346,9.391846288268098,4.1720100363071975,40.0,14.696171102103717,18.814919088194216,14.238532436982553,10.44766232331083
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Mostly Cloudy,Extreme,11,2,141.8416205,150.8400314140083,-8.998410914008325,8.998410914008325,5.987185678462199,0.0,12.349524136263197,-4.809519386189734,13.187302441826915,9.925634045700782
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Some Clouds,High,11,8,172.63187575,169.8343527860865,2.7975229639135097,8.651224664420821,4.635767920728319,50.0,18.402093606081223,23.928247995345032,7.112032491279166,11.129246700861549
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Overcast,Medium,12,9,196.90393766666668,203.8438824309854,-6.939944764318704,8.638528775402156,4.64685941270746,22.22222222222222,17.89129584078167,7.338448081456846,23.26926024293678,11.252401069459374
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Day1,Overcast,Medium,12,3,139.58216666666667,135.5758269156406,4.006339751026094,8.600150929568562,5.813853029082897,33.33333333333333,16.236982015253922,18.909736020891984,5.545965992701667,11.403862062465032
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Overcast,Low,13,7,205.6403687142857,205.05455331082507,0.5858154034606409,8.29481043190594,3.992358107775565,42.857142857142854,20.36161707374041,26.966361333377165,15.958454233982565,12.281470489820633
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Clear/Low,High,10,2,144.765283,147.01599029400091,-2.2507072940008968,8.22009918485383,6.082184819461008,50.0,10.020665020054548,5.969391890852933,10.470806478854726,8.522658853439074
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Clear/Low,Extreme,11,9,168.47227477777778,160.54376261866753,7.928512159110263,8.196876655184466,4.997541592793784,88.88888888888889,12.497000017111878,14.187543094493236,1.2076402323339153,9.14587117831189
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Overcast,None,14,4,234.0255,237.017699821872,-2.992199821871999,8.178944929879385,3.4981817662053905,25.0,9.865151527612317,10.373490216014773,8.679027921339923,8.386806673906225
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Day1,Overcast,Extreme,10,2,152.216079,160.38484281292995,-8.168763812929932,8.168763812929932,4.554284350979918,0.0,14.268260190549386,-0.5443933409056143,15.793134284954249,11.174064941913926
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Partly Cloudy,High,11,2,199.42200000000003,193.80726476412747,5.614735235872544,8.00893710347232,4.193207443391554,50.0,12.500725292170355,13.623672339344864,2.394201867599776,9.781018622634573
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Mostly Cloudy,None,15,2,261.6664125,262.3532721368462,-0.6868596368462079,7.678251969653417,2.9840968899912017,50.0,8.227739679130384,6.991392332807209,8.365111606499624,7.708912340286084
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Mostly Cloudy,Extreme,10,3,167.54378599999998,168.45205271854707,-0.9082667185470541,7.4985217624141,4.522172982498912,66.66666666666666,11.948699841363487,9.302768321050507,12.610182721441731,9.053501091870006
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days2to7,Overcast,Low,13,2,224.4347955,224.93031499211537,-0.4955194921153492,7.348740328247246,3.290454794422101,50.0,7.745155921939525,6.8532208361318965,7.844259820362595,7.365427616851155
targeted_residual_meta_adjusted,Targeted_Meta_Adjusted_Forecast_MWH,Days8to16,Some Clouds,Extreme,10,8,161.590979875,160.30686553584115,1.2841143391588439,7.132145244670479,4.238687568294949,62.5,13.370034247465945,19.57584582017097,10.710400716306651,9.083905760135531
